synonyms	ec_number	recommended_name
aldehyde oxidase (ferredoxin)	1.2.7.5	aldehyde ferredoxin oxidoreductase
formaldehyde ferredoxin oxidoreductase and aldehydeferredoxin oxidoreductase are 2 separate enzymes	1.2.7.5	aldehyde ferredoxin oxidoreductase
POR	1.2.7.5	aldehyde ferredoxin oxidoreductase
FOR	1.2.7.5	aldehyde ferredoxin oxidoreductase
AOR	1.2.7.5	aldehyde ferredoxin oxidoreductase
tungsten-containing aldehyde ferredoxin oxidoreductases	1.2.7.5	aldehyde ferredoxin oxidoreductase
isoform	1.2.7.5	aldehyde ferredoxin oxidoreductase
isoform	1.2.7.5	aldehyde ferredoxin oxidoreductase
isoform	1.2.7.5	aldehyde ferredoxin oxidoreductase
isoform	1.2.7.5	aldehyde ferredoxin oxidoreductase
tungsten-containing aldehyde:ferredoxin oxidoreductase	1.2.7.5	aldehyde ferredoxin oxidoreductase
phenylacetaldehyde:ferredoxin oxidoreductase	1.2.7.5	aldehyde ferredoxin oxidoreductase
formaldehyde ferredoxin oxidoreductase	1.2.7.5	aldehyde ferredoxin oxidoreductase
aldehyde: ferredoxin oxidoreductase	1.2.7.5	aldehyde ferredoxin oxidoreductase
aldehyde Fd oxidoreductase	1.2.7.5	aldehyde ferredoxin oxidoreductase
aldehyde:ferredoxin oxidoreductase	1.2.7.5	aldehyde ferredoxin oxidoreductase
PF0346	1.2.7.5	aldehyde ferredoxin oxidoreductase
aldehyde ferredoxin oxidoreductase	1.2.7.5	aldehyde ferredoxin oxidoreductase
aldehyde oxidoreductase	1.2.7.5	aldehyde ferredoxin oxidoreductase
glyceraldehyde-3-phosphate Fd oxidoreductase	1.2.7.6	glyceraldehyde-3-phosphate dehydrogenase (ferredoxin)
dehydrogenase, glyceraldehyde phosphate (ferredoxin)	1.2.7.6	glyceraldehyde-3-phosphate dehydrogenase (ferredoxin)
glyceraldehyde phosphate dehydrogenase (ferredoxin)	1.2.7.6	glyceraldehyde-3-phosphate dehydrogenase (ferredoxin)
glyceraldehyde-3-phosphate ferredoxin reductase	1.2.7.6	glyceraldehyde-3-phosphate dehydrogenase (ferredoxin)
glyceraldehyde 3-phosphate oxidoreductase	1.2.7.6	glyceraldehyde-3-phosphate dehydrogenase (ferredoxin)
glyceraldehyde-3-phosphate ferredoxin oxidoreductase	1.2.7.6	glyceraldehyde-3-phosphate dehydrogenase (ferredoxin)
GAP:FdOR	1.2.7.6	glyceraldehyde-3-phosphate dehydrogenase (ferredoxin)
glyceraldehyde-3-phosphate:Fd-OR	1.2.7.6	glyceraldehyde-3-phosphate dehydrogenase (ferredoxin)
glyceraldehyde-3-phosphate:ferredoxin oxidoreductase	1.2.7.6	glyceraldehyde-3-phosphate dehydrogenase (ferredoxin)
G3P:ferredoxin oxidoreductase	1.2.7.6	glyceraldehyde-3-phosphate dehydrogenase (ferredoxin)
GAPOR	1.2.7.6	glyceraldehyde-3-phosphate dehydrogenase (ferredoxin)
glyceraldehyde 3-phosphate ferredoxin oxidoreductase	1.2.7.6	glyceraldehyde-3-phosphate dehydrogenase (ferredoxin)
PF0464	1.2.7.6	glyceraldehyde-3-phosphate dehydrogenase (ferredoxin)
aldehyde ferredoxin oxidoreductase	1.2.7.6	glyceraldehyde-3-phosphate dehydrogenase (ferredoxin)
gene name	1.2.7.6	glyceraldehyde-3-phosphate dehydrogenase (ferredoxin)
3-methyl-2-oxobutanoate synthase (ferredoxin)	1.2.7.7	3-methyl-2-oxobutanoate dehydrogenase (ferredoxin)
branched-chain ketoacid ferredoxin reductase	1.2.7.7	3-methyl-2-oxobutanoate dehydrogenase (ferredoxin)
branched-chain oxo acid ferredoxin reductase	1.2.7.7	3-methyl-2-oxobutanoate dehydrogenase (ferredoxin)
keto-valine-ferredoxin oxidoreductase	1.2.7.7	3-methyl-2-oxobutanoate dehydrogenase (ferredoxin)
ketoisovalerate ferredoxin reductase	1.2.7.7	3-methyl-2-oxobutanoate dehydrogenase (ferredoxin)
2-oxoisovalerate oxidoreductase	1.2.7.7	3-methyl-2-oxobutanoate dehydrogenase (ferredoxin)
2-oxoisovalerate ferredoxin reductase	1.2.7.7	3-methyl-2-oxobutanoate dehydrogenase (ferredoxin)
2-oxoisovalerate:ferredoxin oxidoreductase	1.2.7.7	3-methyl-2-oxobutanoate dehydrogenase (ferredoxin)
VOR	1.2.7.7	3-methyl-2-oxobutanoate dehydrogenase (ferredoxin)
2-ketoisovalerate ferredoxin oxidoreductase	1.2.7.7	3-methyl-2-oxobutanoate dehydrogenase (ferredoxin)
3-methyl-2-oxobutanoate dehydrogenase	1.2.7.7	3-methyl-2-oxobutanoate dehydrogenase (ferredoxin)
3-(indol-3-yl)pyruvate synthase (ferredoxin)	1.2.7.8	indolepyruvate ferredoxin oxidoreductase
arylpyruvate-ferredoxin oxidoreductase	1.2.7.8	indolepyruvate ferredoxin oxidoreductase
hydroxyphenylpyruvate oxidase	1.2.7.8	indolepyruvate ferredoxin oxidoreductase
indolepyruvate oxidase	1.2.7.8	indolepyruvate ferredoxin oxidoreductase
phenylpyruvate oxidase	1.2.7.8	indolepyruvate ferredoxin oxidoreductase
VOR	1.2.7.8	indolepyruvate ferredoxin oxidoreductase
indolepyruvate:Fd oxidoreductase	1.2.7.8	indolepyruvate ferredoxin oxidoreductase
indolepyruvate-ferredoxin oxidoreductase	1.2.7.8	indolepyruvate ferredoxin oxidoreductase
Methanococcus maripaludis has two IOR homologs	1.2.7.8	indolepyruvate ferredoxin oxidoreductase
dismutase, formaldehyde	1.2.98.1	formaldehyde dismutase
aldehyde dismutase	1.2.98.1	formaldehyde dismutase
FDM	1.2.98.1	formaldehyde dismutase
cannizzanase	1.2.98.1	formaldehyde dismutase
N,N9-dimethyl-4-nitrosoaniline oxidoreductase	1.2.98.1	formaldehyde dismutase
ALD	1.2.99.10	4,4'-diapolycopenoate synthase
gene name	1.2.99.10	4,4'-diapolycopenoate synthase
4,4'-diapolycopene aldehyde oxidase	1.2.99.10	4,4'-diapolycopenoate synthase
CrtNb	1.2.99.10	4,4'-diapolycopenoate synthase
CrtN2	1.2.99.10	4,4'-diapolycopenoate synthase
Reductase, carboxylate	1.2.99.6	carboxylate reductase
aldehyde oxidoreductase	1.2.99.6	carboxylate reductase
BV-AIDH	1.2.99.6	carboxylate reductase
Carboxylic acid reductase	1.2.99.6	carboxylate reductase
aldehyde reductase	1.2.99.6	carboxylate reductase
Carboxylic acid reductase/aldehyde reductase	1.2.99.6	carboxylate reductase
AOR	1.2.99.6	carboxylate reductase
aldehyde ferredoxin oxidoreductase	1.2.99.6	carboxylate reductase
W-AOR	1.2.99.6	carboxylate reductase
aldehyde oxidase	1.2.99.7	aldehyde dehydrogenase (FAD-independent)
AORDd	1.2.99.7	aldehyde dehydrogenase (FAD-independent)
BV-AIDH	1.2.99.7	aldehyde dehydrogenase (FAD-independent)
MOP	1.2.99.7	aldehyde dehydrogenase (FAD-independent)
DgAOR	1.2.99.7	aldehyde dehydrogenase (FAD-independent)
MOP molybdenum-containing protein	1.2.99.7	aldehyde dehydrogenase (FAD-independent)
AOR	1.2.99.7	aldehyde dehydrogenase (FAD-independent)
aldehyde oxidoreductase	1.2.99.7	aldehyde dehydrogenase (FAD-independent)
glyceraldehyde oxidoreductase	1.2.99.8	glyceraldehyde dehydrogenase (FAD-containing)
gene name	1.2.99.8	glyceraldehyde dehydrogenase (FAD-containing)
gene name	1.2.99.8	glyceraldehyde dehydrogenase (FAD-containing)
gene name	1.2.99.8	glyceraldehyde dehydrogenase (FAD-containing)
Gaor1	1.2.99.8	glyceraldehyde dehydrogenase (FAD-containing)
gene name	1.2.99.8	glyceraldehyde dehydrogenase (FAD-containing)
Gaor2	1.2.99.8	glyceraldehyde dehydrogenase (FAD-containing)
gene name	1.2.99.8	glyceraldehyde dehydrogenase (FAD-containing)
gene name	1.2.99.8	glyceraldehyde dehydrogenase (FAD-containing)
gene name	1.2.99.8	glyceraldehyde dehydrogenase (FAD-containing)
Gaor3	1.2.99.8	glyceraldehyde dehydrogenase (FAD-containing)
