Commentary	Ref	Literature(PubmedID)	Inhibitor	value
pH 7.5, 25°C	148	10938538	2-[benzyl[(4-fluorophenyl)sulfonyl]amino]-N-hydroxypropanamide	4.5E-5
pH 7.5, 25°C	148	10732980	N2-(2-chlorobenzyl)-N2-[(4-methylphenyl)sulfonyl]-N-hydroxy-L-alaninamide	4.5E-5
pH 7.5, 25°C	148	12713832	N-2-methylphenylsulfonylureido-N-[(5H-dibenzo[a,d]cyclohepten-5-yl)ethylene]-glycine	4.5E-5
pH 7.5, 25°C	148	10699384	2-[benzyl[(trifluoromethyl)sulfonyl]amino]-N-hydroxy-3-methylbutanamide	4.7E-5
pH 7.5, 25°C	148	10938538	2-[benzyl[(trifluoromethyl)sulfonyl]amino]-N-hydroxypropanamide	4.8E-5
pH 7.5, 25°C	148	10938538	2-[benzyl[(trichloromethyl)sulfonyl]amino]-N-hydroxypropanamide	5.0E-5
pH 7.5, 25°C	148	12713832	N-4-fluorophenylsulfonylureido-N-[(10,11,dihydro-5H-dibenzo[a,d]cyclohepten-5-yl)ethylene]-glycine	5.0E-5
pH 7.5, 25°C	148	10938538	2-[benzyl(phenylsulfonyl)amino]-N-hydroxypropanamide	5.1E-5
pH 7.5, 25°C	148	10699384	2-[benzyl[(trichloromethyl)sulfonyl]amino]-N-hydroxy-3-methylbutanamide	5.2E-5
pH 7.5, 25°C	148	10699384	2-[benzyl(phenylsulfonyl)amino]-N-hydroxy-3-methylbutanamide	5.4E-5
pH 7.5, 25°C	148	10732980	N2-(benzylsulfonyl)-N2-(2-chlorobenzyl)-N-hydroxy-L-alaninamide	5.4E-5
pH 7.5, 25°C	148	12713832	N-4-methylphenylsulfonylureido-N-[(10,11,dihydro-5H-dibenzo[a,d]cyclohepten-5-yl)ethylene]-glycine	5.5E-5
pH 7.5, 25°C	148	10732980	N2-(2-chlorobenzyl)-N-hydroxy-N2-(phenylsulfonyl)-L-alaninamide	5.8E-5
pH 7.5, 25°C	148	12713832	N-4-fluorophenylsulfonylureido-N-[(10,11,dihydro-5H-dibenzo[a,d]cyclohepten-5-yl)methylen]-glycine	6.0E-5
pH 7.5, 25°C	148	12713832	N-2-methylphenylsulfonylureido-N-[(10,11,dihydro-5H-dibenzo[a,d]cyclohepten-5-yl)ethylene]-glycine	6.1E-5
pH 7.5, 25°C	148	10699384	2-[benzyl[(dimethylamino)sulfonyl]amino]-N-hydroxy-3-methylbutanamide	6.5E-5
pH 7.5, 25°C	148	10938538	2-[benzyl[(dimethylamino)sulfonyl]amino]-N-hydroxypropanamide	6.8E-5
pH 7.5, 25°C	148	10732980	N2-(2-chlorobenzyl)-N-hydroxy-N2-[(trichloromethyl)sulfonyl]-L-alaninamide	7.1E-5
pH 7.5, 25°C	148	10732980	N2(2-chlorobenzyl)-N-hydroxy-N2-[(trifluoromethyl)sulfonyl]-L-alaninamide	7.6E-5
pH 7.5, 25°C	148	10732980	N2-(2-chlorobenzyl)-N2-(dimethylsulfamoyl)-N-hydroxy-L-alaninamide	7.7E-5
pH 7.5, 25°C	148	12713832	N-phenylsulfonylureido-N-[(5H-dibenzo[a,d]cyclohepten-5-yl)ethylene]-glycine	8.6E-5
pH 7.5, 25°C	148	10732980	N2-chlorobenzyl)-N-hydroxy-N2-(methylsulfonyl)-L-alaninamide	9.2E-5
pH 7.5, 25°C	148	10938538	2-[benzyl(methylsulfonyl)amino]-N-hydroxypropanamide	1.03E-4
pH 7.5, 25°C	148	12713832	N-4-chlorophenylsulfonylureido-N-(5H-dibenzo[a,d]cyclohepten-5-yl)-glycine	1.25E-4
pH 7.5, 25°C	148	12713832	N-phenylsulfonylureido-N-(5H-dibenzo[a,d]cyclohepten-5-yl)-glycine	1.25E-4
pH 7.5, 25°C	148	12713832	N-4-methylphenylsulfonylureido-N-(5H-dibenzo[a,d]cyclohepten-5-yl)-glycine	1.33E-4
pH 7.5, 25°C	148	12713832	N-4-fluorophenylsulfonylureido-N-(5H-dibenzo[a,d]cyclohepten-5-yl)-glycine	1.4E-4
pH 7.5, 25°C	148	12713832	N-2-methylphenylsulfonylureido-N-(5H-dibenzo[a,d]cyclohepten-5-yl)-glycine	1.5E-4
pH 7.5, 25°C	148	12713832	N-4-fluorophenylsulfonylureido-N-(10,11,dihydro-5H-dibenzo[a,d]cyclohepten-5-yl)-glycine	1.63E-4
pH 7.5, 25°C	148	12713832	N-4-methylphenylsulfonylureido-N-(10,11,dihydro-5H-dibenzo[a,d]cyclohepten-5-yl)-glycine	1.65E-4
pH 7.5, 25°C	148	12713832	N-4-chlorophenylsulfonylureido-N-(10,11,dihydro-5H-dibenzo[a,d]cyclohepten-5-yl)-glycine	1.7E-4
pH 7.5, 25°C	148	12713832	N-2-methylphenylsulfonylureido-N-(10,11,dihydro-5H-dibenzo[a,d]cyclohepten-5-yl)-glycine	1.89E-4
pH 7.5, 25°C	148	10699384	2-[benzyl[(pentafluorophenyl)sulfonyl]amino]-3-methylbutanoic acid	4.0E-4
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-(phenylsulfonyl)-L-alanine	4.0E-4
pH 7.5, 25°C	148	10938538	2-[benzyl[(pentafluorophenyl)sulfonyl]amino]propanoic acid	5.0E-4
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-[[3-(trifluoromethyl)phenyl]sulfonyl]-L-alanine	5.0E-4
pH 7.5, 25°C	148	10699384	2-[benzyl[(3-trifluoromethylphenyl)sulfonyl]amino]-3-methylbutanoic acid	6.0E-4
pH 7.5, 25°C	148	10938538	2-(benzyl[[3-(trifluoromethyl)phenyl]sulfonyl]amino)propanoic acid	6.0E-4
pH 7.5, 25°C	148	10938538	2-[benzyl(2-naphthylsulfonyl)amino]propanoic acid	0.0014
pH 7.5, 25°C	148	10699384	2-[benzyl(naphthalene-2-sulfonyl)amino]-3-methylbutanoic acid	0.0014
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-[(heptadecafluorooctyl)sulfonyl]-L-alanine	0.0015
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-(naphthalen-2-ylsulfonyl)-L-alanine	0.0015
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-(naphthalen-1-ylsulfonyl)-L-alanine	0.0016
pH 7.5, 25°C	148	10938538	2-[benzyl[(heptadecafluorooctyl)sulfonyl]amino]propanoic acid	0.0018
pH 7.5, 25°C	148	10699384	2-[benzyl-(heptadecafluorooctane-1-sulfonyl)-amino]-3-methyl-butyric acid	0.0019
pH 7.5, 25°C	148	10699384	2-[benzyl(5-methylnaphthalene-1-sulfonyl)amino]-3-methylbutanoic acid	0.002
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-(thiophen-2-ylsulfonyl)-L-alanine	0.002
pH 7.5, 25°C	148	10699384	2-[benzyl(thien-2-ylsulfonyl)amino]-3-methylbutanoic acid	0.0021
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-[[5-(dimethylamino)naphthalen-1-yl]sulfonyl]-L-alanine	0.0021
pH 7.5, 25°C	148	10938538	2-[[[3-(benzyloxycarbonylamino)phenyl]sulfonyl](benzyl)amino]propanoic acid	0.0022
pH 7.5, 25°C	148	10699384	2-[benzyl[(3-butyloxycarbonylaminophenyl)sulfonyl]amino]-3-methylbutanoic acid	0.0023
pH 7.5, 25°C	148	10699384	2-[benzyl[(4-butyloxycarbonylaminophenyl)sulfonyl]amino]-3-methylbutanoic acid	0.0024
pH 7.5, 25°C	148	10699384	2-[benzyl[(4-carboxyphenyl)sulfonyl]amino]-3-methylbutanoic acid	0.0024
pH 7.5, 25°C	148	10938538	2-[benzyl(thien-2-ylsulfonyl)amino]propanoic acid	0.0024
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-[(3,5-dichloro-2-hydroxyphenyl)sulfonyl]-L-alanine	0.0024
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-(thiophen-2-ylsulfonyl)-L-alanine	0.0024
pH 7.5, 25°C	148	10732980	N-([3-[(tert-butoxycarbonyl)amino]phenyl]sulfonyl)-N-(2-chlorobenzyl)-L-alanine	0.0024
pH 7.5, 25°C	148	10938538	2-[benzyl-(5-dimethylamino-naphthalene-1-sulfonyl)-amino]-propionic acid	0.0025
pH 7.5, 25°C	148	10938538	2-[[[4-(benzyloxycarbonylamino)phenyl]sulfonyl](benzyl)amino]propanoic acid	0.0027
pH 7.5, 25°C	148	10732980	N-([4-[(tert-butoxycarbonyl)amino]phenyl]sulfonyl)-N-(2-chlorobenzyl)-L-alanine	0.0027
pH 7.5, 25°C	148	10938538	4-[benzyl-(1-carboxy-ethyl)-sulfamoyl]-benzoic acid	0.0029
pH 7.5, 25°C	148	10938538	2-[benzyl-(3,5-dichloro-2-hydroxy-benzenesulfonyl)-amino]-propionic acid	0.003
pH 7.5, 25°C	148	10699384	2-[benzyl[(3-chloro-4-nitrophenyl)sulfonyl]amino]-3-methylbutanoic acid	0.003
pH 7.5, 25°C	148	10938538	2-[benzyl[(3-chloro-4-nitrophenyl)sulfonyl]amino]propanoic acid	0.003
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-[(nonafluorobutyl)sulfonyl]-L-alanine	0.003
pH 7.5, 25°C	148	10732980	N-([3-[(tert-butoxycarbonyl)amino]-4-methoxyphenyl]sulfonyl)-N-(2-chlorobenzyl)-L-alanine	0.003
pH 7.5, 25°C	148	10732980	N-[[4-(acetylamino)phenyl]sulfonyl]-N-(2-chlorobenzyl)-L-alanine	0.003
pH 7.5, 25°C	148	10938538	2-[benzyl-(3-tert-butoxycarbonylamino-4-methoxy-benzenesulfonyl)-amino]-propionic acid	0.0031
pH 7.5, 25°C	148	10938538	2-[benzyl[(nonafluorobutyl)sulfonyl]amino]propanoic acid	0.0031
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-[(3-chloro-4-nitrophenyl)sulfonyl]-L-alanine	0.0031
pH 7.5, 25°C	148	10699384	2-[benzyl[(3,5-dichloro-2-hydroxyphenyl)sulfonyl]amino]-3-methylbutanoic acid	0.0032
pH 7.5, 25°C	148	10699384	2-[benzyl[(nonafluorobutyl)sulfonyl]amino]-3-methylbutanoic acid	0.0032
pH 7.5, 25°C	148	10699384	2-[benzyl[(3-butyloxycarbonylamino-4-methoxyphenyl)sulfonyl]amino]-3-methylbutanoic acid	0.0033
pH 7.5, 25°C	148	10699384	2-[benzyl(naphthalene-1-sulfonyl)amino]-3-methylbutanoic acid	0.0033
pH 7.5, 25°C	148	10699384	2-[benzyl[(trifluoromethyl)sulfonyl]amino]-3-methylbutanoic acid	0.0033
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-[(trifluoromethyl)sulfonyl]-L-alanine	0.0033
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-[[(4-chlorophenyl)sulfonyl]carbamoyl]-L-alanine	0.0034
pH 7.5, 25°C	148	10699384	2-[benzyl[(4-acetamidophenyl)sulfonyl]amino]-3-methylbutanoic acid	0.0035
pH 7.5, 25°C	148	10938538	2-[[[4-(acetylamino)phenyl]sulfonyl](benzyl)amino]propanoic acid	0.0036
pH 7.5, 25°C	148	10938538	2-[benzyl(1-naphthylsulfonyl)amino]propanoic acid	0.0036
pH 7.5, 25°C	148	10938538	2-[benzyl[(trifluoromethyl)sulfonyl]amino]propanoic acid	0.0036
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-[[(4-fluorophenyl)sulfonyl]carbamoyl]-L-alanine	0.0036
pH 7.5, 25°C	148	10732980	4-[[(1S)-1-carboxyethyl](2-chlorobenzyl)sulfamoyl]benzoic acid	0.0038
pH 7.5, 25°C	148	10699384	2-[benzyl[(2,5-dichlorophenyl)sulfonyl]amino]-3-methylbutanoic acid	0.004
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-[[(2-methylphenyl)sulfonyl]carbamoyl]-L-alanine	0.004
pH 7.5, 25°C	148	10732980	3-[[(1S)-1-carboxyethyl](2-chlorobenzyl)sulfamoyl]benzoic acid	0.0041
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-[(2,5-dichlorophenyl)sulfonyl]-L-alanine	0.0041
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-[[(4-methylphenyl)sulfonyl]carbamoyl]-L-alanine	0.0041
pH 7.5, 25°C	148	10699384	2-(benzyl[[(3,4-dichlorophenyl)amino]carbonyl]amino)-3-methylbutanoic acid	0.0042
pH 7.5, 25°C	148	10699384	2-[benzyl[(3-carboxyphenyl)sulfonyl]amino]-3-methylbutanoic acid	0.0045
pH 7.5, 25°C	148	10938538	3-[benzyl-(1-carboxy-ethyl)-sulfamoyl]-benzoic acid	0.0045
pH 7.5, 25°C	148	10938538	2-[benzyl[(2,5-dichlorophenyl)sulfonyl]amino]propanoic acid	0.0047
pH 7.5, 25°C	148	10938538	2-(benzyl[[(3,4-dichlorophenyl)amino]carbonyl]amino)propanoic acid	0.0048
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-[(2-nitrophenyl)sulfonyl]-L-alanine	0.0049
pH 7.5, 25°C	148	10699384	2-[benzyl[(4-nitrophenyl)sulfonyl]amino]-3-methylbutanoic acid	0.005
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-[(3-nitrophenyl)sulfonyl]-L-alanine	0.005
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-(naphthalen-1-ylcarbamoyl)-L-alanine	0.005
pH 7.5, 25°C	148	10938538	2-[benzyl[(1-naphthylamino)carbonyl]amino]propanoic acid	0.0051
pH 7.5, 25°C	148	10699384	2-[benzyl[(3-nitrophenyl)sulfonyl]amino]-3-methylbutanoic acid	0.0051
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-[(4-nitrophenyl)sulfonyl]-L-alanine	0.0051
pH 7.5, 25°C	148	10938538	2-[benzyl[(3-nitrophenyl)sulfonyl]amino]propanoic acid	0.0052
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-[(trichloromethyl)sulfonyl]-L-alanine	0.0052
pH 7.5, 25°C	148	10699384	2-[benzyl[(2-nitrophenyl)sulfonyl]amino]-3-methylbutanoic acid	0.0053
pH 7.5, 25°C	148	10938538	2-[benzyl[(4-nitrophenyl)sulfonyl]amino]propanoic acid	0.0055
pH 7.5, 25°C	148	10938538	2-[benzyl[(trichloromethyl)sulfonyl]amino]propanoic acid	0.0055
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-[(2,4-difluorophenyl)carbamoyl]-L-alanine	0.0055
pH 7.5, 25°C	148	10699384	2-(1-benzyl-3-naphthalen-1-yl-ureido)-3-methyl-butyric acid	0.0056
pH 7.5, 25°C	148	10699384	2-[benzyl[(trichloromethyl)sulfonyl]amino]-3-methylbutanoic acid	0.0056
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-[(3,4-dichlorophenyl)carbamoyl]-L-alanine	0.0058
pH 7.5, 25°C	148	10938538	2-[benzyl[(2-nitrophenyl)sulfonyl]amino]propanoic acid	0.0059
pH 7.5, 25°C	148	10699384	2-[benzyl[(4-nitrophenyl)thio]amino]-3-methylbutanoic acid	0.006
pH 7.5, 25°C	148	10938538	2-[benzyl[(4-nitrophenyl)thio]amino]propanoic acid	0.006
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-[(4-methoxyphenyl)sulfonyl]-L-alanine	0.006
pH 7.5, 25°C	148	10699384	2-[benzyl[(2,4,6-trimethylphenyl)sulfonyl]amino]-3-methylbutanoic acid	0.0061
pH 7.5, 25°C	148	10938538	2-[[[4-(methoxy)phenyl]sulfonyl](benzyl)amino]propanoic acid	0.0062
pH 7.5, 25°C	148	10699384	2-[benzyl[(2-nitrophenyl)thio]amino]-3-methylbutanoic acid	0.0062
pH 7.5, 25°C	148	10938538	2-[benzyl[(3-nitrophenyl)thio]amino]propanoic acid	0.0063
pH 7.5, 25°C	148	10699384	2-[benzyl[(4-methoxyphenyl)sulfonyl]amino]-3-methylbutanoic acid	0.0063
pH 7.5, 25°C	148	10938538	2-[benzyl([[(4-chlorophenyl)sulfonyl]amino]carbonyl)amino]propanoic acid	0.0064
pH 7.5, 25°C	148	10938538	2-[[[2,4,6-(tripropyl)phenyl]sulfonyl](benzyl)amino]propanoic acid	0.0068
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-[(2,4,6-trimethylphenyl)sulfonyl]-L-alanine	0.0068
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-[(4-chlorophenyl)carbamoyl]-L-alanine	0.0068
pH 7.5, 25°C	148	10699384	2-[benzyl([[(4-chlorophenyl)sulfonyl]amino]carbonyl)amino]-3-methylbutanoic acid	0.0069
pH 7.5, 25°C	148	10699384	2-[benzyl[(2,4-dinitrophenyl)thio]amino]-3-methylbutanoic acid	0.007
pH 7.5, 25°C	148	10699384	2-[benzyl([[(4-methylphenyl)sulfonyl]amino]carbonyl)amino]-3-methylbutanoic acid	0.007
pH 7.5, 25°C	148	10938538	2-[benzyl[(2,4-dinitrophenyl)thio]amino]propanoic acid	0.0071
pH 7.5, 25°C	148	10938538	2-[benzyl([[(4-methylphenyl)sulfonyl]amino]carbonyl)amino]propanoic acid	0.0071
pH 7.5, 25°C	148	10938538	2-(benzyl[[(2,4-difluorophenyl)amino]carbonyl]amino)propanoic acid	0.0073
pH 7.5, 25°C	148	10699384	2-(benzyl[[(2,4-difluorophenyl)amino]carbonyl]amino)-3-methylbutanoic acid	0.0074
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-[(4-fluorophenyl)carbamoyl]-L-alanine	0.0074
pH 7.5, 25°C	148	10699384	2-[benzyl([[(4-fluorophenyl)sulfonyl]amino]carbonyl)amino]-3-methylbutanoic acid	0.0075
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-[(3-chlorophenyl)carbamoyl]-L-alanine	0.0076
pH 7.5, 25°C	148	10699384	2-[benzyl([[(2-methylphenyl)sulfonyl]amino]carbonyl)amino]-3-methylbutanoic acid	0.008
pH 7.5, 25°C	148	10938538	2-[benzyl([[(4-fluorophenyl)sulfonyl]amino]carbonyl)amino]propanoic acid	0.0082
pH 7.5, 25°C	148	10699384	2-(benzyl[[(4-chlorophenyl)amino]carbonyl]amino)-3-methylbutanoic acid	0.0083
pH 7.5, 25°C	148	10938538	2-(benzyl[[(4-chlorphenyl)amino]carbonyl]amino)propanoic acid	0.0088
pH 7.5, 25°C	148	10938538	2-[benzyl([[(2-methylphenyl)sulfonyl]amino]carbonyl)amino]propanoic acid	0.009
pH 7.5, 25°C	148	10699384	2-(benzyl[[(4-fluorophenyl)amino]carbonyl]amino)-3-methylbutanoic acid	0.0091
pH 7.5, 25°C	148	10699384	2-(benzyl[[(3-chlorophenyl)amino]carbonyl]amino)-3-methylbutanoic acid	0.01
pH 7.5, 25°C	148	10699384	2-[benzyl[(4-bromophenyl)sulfonyl]amino]-3-methylbutanoic acid	0.01
pH 7.5, 25°C	148	10938538	2-(benzyl[[(4-fluorophenyl)amino]carbonyl]amino)propanoic acid	0.01
pH 7.5, 25°C	148	10699384	2-[benzyl[(4-iodophenyl)sulfonyl]amino]-3-methylbutanoic acid	0.01
pH 7.5, 25°C	148	10938538	2-[benzyl[(4-iodophenyl)sulfonyl]amino]propanoic acid	0.01
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-[(4-bromophenyl)sulfonyl]-L-alanine	0.01
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-[(4-iodophenyl)sulfonyl]-L-alanine	0.01
pH 7.5, 25°C	148	10938538	2-(benzyl[[(3-chlorphenyl)amino]carbonyl]amino)propanoic acid	0.011
pH 7.5, 25°C	148	10938538	2-[benzyl[(4-bromophenyl)sulfonyl]amino]propanoic acid	0.011
pH 7.5, 25°C	148	10699384	2-[benzyl[(4-chlorophenyl)sulfonyl]amino]-3-methylbutanoic acid	0.011
pH 7.5, 25°C	148	10699384	2-[benzyl[(4-fluorophenyl)sulfonyl]amino]-3-methylbutanoic acid	0.012
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-[(4-fluorophenyl)sulfonyl]-L-alanine	0.012
pH 7.5, 25°C	148	10938538	2-[benzyl[(4-chlorophenyl)sulfonyl]amino]propanoic acid	0.013
pH 7.5, 25°C	148	10938538	2-[benzyl[(4-fluorophenyl)sulfonyl]amino]propanoic acid	0.013
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-[(4-chlorophenyl)sulfonyl]-L-alanine	0.013
pH 7.5, 25°C	148	10699384	2-[benzyl[(4-methylphenyl)sulfonyl]amino]-3-methylbutanoic acid	0.015
pH 7.5, 25°C	148	10699384	2-[benzyl(benzylsulfonyl)amino]-3-methylbutanoic acid	0.015
pH 7.5, 25°C	148	10938538	2-[benzyl[(4-methylphenyl)sulfonyl]amino]propanoic acid	0.016
pH 7.5, 25°C	148	10699384	i-C5H11-PO(OH)-Gly-Pro-Ala	0.016
pH 7.5, 25°C	148	10938538	i-C5H11-PO(OH)-Gly-Pro-Ala	0.016
pH 7.5, 25°C	148	10732980	N-(benzylsulfonyl)-N-(2-chlorobenzyl)-L-alanine	0.016
pH 7.5, 25°C	148	10938538	2-[benzyl(benzylsulfonyl)amino]propanoic acid	0.017
pH 7.5, 25°C	148	10699384	2-[benzyl(methylsulfonyl)amino]-3-methylbutanoic acid	0.018
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-[(4-methylphenyl)sulfonyl]-L-alanine	0.018
pH 7.5, 25°C	148	10938538	2-[benzyl(methylsulfonyl)amino]propanoic acid	0.02
pH 7.5, 25°C	148	10699384	2-[benzyl(phenylsulfonyl)amino]-3-methylbutanoic acid	0.02
pH 7.5, 25°C	148	21823836	Tannic acid	0.02
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-(methylsulfonyl)-L-alanine	0.021
pH 7.5, 25°C	148	10938538	2-[benzyl(phenylsulfonyl)amino]propanoic acid	0.022
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-(phenylsulfonyl)-L-alanine	0.024
pH 7.5, 25°C	148	10938538	2-[benzyl[(dimethylamino)sulfonyl]amino]propanoic acid	0.04
pH 7.5, 25°C	148	10732980	N-(2-chlorobenzyl)-N-(dimethylsulfamoyl)-L-alanine	0.04
pH 7.5, 25°C	148	10699384	2-[benzyl[(dimethylamino)sulfonyl]amino]-3-methylbutanoic acid	0.041
pH 7.5, 25°C	148	10699384	p-O2NC6H4CH2CH2PO(OH)Gly-Pro-2-aminohexanoic acid	0.34
pH 7.5, 25°C	148	10938538	Pro6-Gly-Pro-Gly	0.34
inhibition kinetics using diverse variants of 5-amino-2-mercapto-1,3,4-thiadiazoles, overview	149	16682189	more	-999.0
pH 7.5, 25°C	149	10732980	N2-(2-chlorobenzyl)-N-hydroxy-N2-(phenylsulfonyl)-L-alaninamide	5.0E-7
pH 7.5, 25°C	149	10699384	2-[benzyl[(pentafluorophenyl)sulfonyl]amino]-N-hydroxy-3-methylbutanamide	5.0E-6
pH 7.5, 25°C	149	10938538	2-[benzyl(phenylcarbonothioyl)amino]-N-hydroxypropanamide	5.0E-6
pH 7.5, 25°C	149	10938538	p-O2NC6H4CH2CH2PO(OH)Gly-Pro-2-aminohexanoic acid	5.0E-6
pH 7.5, 25°C	149	10699384	Pro6-Gly-Pro-Gly-H	5.0E-6
pH 7.5, 25°C	149	10699384	2-(3-benzoyl-1-benzyl-thioureido)-N-hydroxy-3-methyl-butyramide	6.0E-6
pH 7.5, 25°C	149	10699384	2-[benzyl[(3-trifluoromethylphenyl)sulfonyl]amino]-N-hydroxy-3-methylbutanamide	6.0E-6
pH 7.5, 25°C	149	10938538	2-(benzyl[[3-(trifluoromethyl)phenyl]sulfonyl]amino)-N-hydroxypropanamide	6.0E-6
pH 7.5, 25°C	149	10699384	2-[Benzyl-(naphthalene-2-sulfonyl)-amino]-N-hydroxy-3-methyl-butyramide	6.0E-6
pH 7.5, 25°C	149	10938538	2-[benzyl[(pentafluorophenyl)sulfonyl]amino]-N-hydroxypropanamide	6.0E-6
pH 7.5, 25°C	149	10732980	N2-(2-chlorobenzyl)-N-hydroxy-N2-[[3-(trifluoromethyl)phenyl]sulfonyl]-L-alaninamide	6.0E-6
pH 7.5, 25°C	149	10732980	N-([(2-chlorobenzyl)[(1S)-2-(hydroxyamino)-1-methyl-2-oxoethyl]amino]methyl)benzamide	6.0E-6
pH 7.5, 25°C	149	12713832	N-4-fluorophenylsulfonylureido-N-[(5H-dibenzo[a,d]cyclohepten-5-yl)methylen]-glycine hydroxamate	6.0E-6
pH 7.5, 25°C	149	10699384	2-[benzyl[(3,5-dichloro-2-hydroxyphenyl)sulfonyl]amino]-N-hydroxy-3-methylbutanamide	7.0E-6
pH 7.5, 25°C	149	10699384	2-[benzyl[(3-butyloxycarbonylamino-4-methoxyphenyl)sulfonyl]amino]-N-hydroxy-3-methylbutanamide	7.0E-6
pH 7.5, 25°C	149	10699384	2-[benzyl[(3-butyloxycarbonylaminophenyl)sulfonyl]amino]-N-hydroxy-3-methylbutanamide	7.0E-6
pH 7.5, 25°C	149	10938538	2-[benzyl[(heptadecfluorooctyl)sulfonyl]amino]-N-hydroxypropanamide	7.0E-6
pH 7.5, 25°C	149	10938538	[3-[benzyl-(1-hydroxycarbamoyl-ethyl)-sulfamoyl]-phenyl]-carbamic acid tert-butyl ester	7.0E-6
pH 7.5, 25°C	149	10732980	4-[(2-chlorobenzyl)[(1S)-2-(hydroxyamino)-1-methyl-2-oxoethyl]sulfamoyl]benzoic acid	7.0E-6
pH 7.5, 25°C	149	10938538	4-[benzyl-(1-hydroxycarbamoyl-ethyl)-sulfamoyl]-N-hydroxy-benzamide	7.0E-6
pH 7.5, 25°C	149	10938538	[5-[benzyl-(3-hydroxy-1-methyl-2-oxo-propyl)-sulfamoyl]-2-methoxy-phenyl]-carbamic acid tert-butyl ester	7.0E-6
pH 7.5, 25°C	149	10732980	N2-(2-chlorobenzyl)-N-hydroxy-N2-(quinolin-8-ylsulfonyl)-L-alaninamide	7.0E-6
pH 7.5, 25°C	149	12713832	N-4-chlorophenylsulfonylureido-N-[(5H-dibenzo[a,d]cyclohepten-5-yl)methylen]-glycine hydroxamate	7.0E-6
pH 7.5, 25°C	149	12713832	N-4-fluorophenylsulfonylureido-N-[(10,11-dihydro-5H-dibenzo[a,d]cyclohepten-5-yl)methylen]-glycine hydroxamate	7.0E-6
pH 7.5, 25°C	149	10699384	2-[benzyl[(2,4-dinitrophenyl)thio]amino]-N-hydroxy-3-methylbutanamide	8.0E-6
pH 7.5, 25°C	149	10938538	2-[benzyl-(3,5-dichloro-2-hydroxy-benzenesulfonyl)-amino]-N-hydroxy-propionamide	8.0E-6
pH 7.5, 25°C	149	10699384	2-[benzyl[(4-butyloxycarbonylaminophenyl)sulfonyl]amino]-N-hydroxy-3-methylbutanamide	8.0E-6
pH 7.5, 25°C	149	10699384	2-[Benzyl-(5-methylnaphthalene-1-sulfonyl)-amino]-N-hydroxy-3-methyl-butyramide	8.0E-6
pH 7.5, 25°C	149	10699384	2-[Benzyl-(heptadecafluorooctane-1-sulfonyl)-amino]-N-hydroxy-3-methyl-butyramide	8.0E-6
pH 7.5, 25°C	149	10732980	3-[(2-chlorobenzyl)[(1S)-2-(hydroxyamino)-1-methyl-2-oxoethyl]sulfamoyl]benzoic acid	8.0E-6
pH 7.5, 25°C	149	10699384	4-[Benzyl-(1-hydrazinocarbonyl-2-methyl-propyl)-sulfamoyl]-N-hydroxy-benzamide	8.0E-6
