EC_Number	Systematic_name	Recommended_name	UniProt	Organism	Commentary	Literature(PubmedID)	Ref
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Escherichia virus M13	AMENDA reliability ++	15639087	690
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Eubacterium	AMENDA reliability ++	1650183	691
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Eucalyptus	FRENDA	28349287	692
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Eucalyptus	AMENDA reliability +	22112517; 28919250	693
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Eucalyptus	AMENDA reliability ++	20218604; 10194394; 15357728	694
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Eucalyptus	AMENDA reliability ++	21670524; 23221525	695
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Eucalyptus camaldulensis	FRENDA	28349287	696
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Eucalyptus grandis	FRENDA	12573558	697
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Eucalyptus grandis	AMENDA reliability ++	10194394	698
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		eudicotyledons	AMENDA reliability ++	25527555; 26559526; 27766358; 27766358	699
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		eukaryota	FRENDA	1406248	700
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Euphausia superba	from krill, 2 isozymes A and B	11126763	701
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Euphausia superba	AMENDA reliability ++	11126763	702
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Euphausiacea	AMENDA reliability ++	11126763	703
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Exophiala sp.	aff. salmonis, GenBank Accession: HQ630990; aff. spinifera, GenBank Accession: HQ631027	25784958	704
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Exserohilum turcicum	AMENDA reliability +	100164815	705
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Felis catus	AMENDA reliability +	28409383	706
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Felis catus	AMENDA reliability ++	22092890	707
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Felis catus	AMENDA reliability ++	24085392; 21369910; 25261357	708
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Felis catus	FRENDA	26279676; 100049994	709
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Festuca	FRENDA	18086237	710
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Festuca arundinacea	FRENDA	18086237	711
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Festuca arundinacea	AMENDA reliability ++++	22878642; 25854601	712
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fibrobacter succinogenes	AMENDA reliability ++	1539970	713
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fibrobacter succinogenes	AMENDA reliability +++	16333341	714
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fibrobacter succinogenes	AMENDA reliability +	1913358	715
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fibrobacter succinogenes	FRENDA	12795403	716
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fibrobacter succinogenes	AMENDA reliability ++	10964990; 11004572	717
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fibrobacter succinogenes subsp. succinogenes S85	AMENDA reliability +	12795403	718
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fibrobacter succinogenes subsp. succinogenes S85	AMENDA reliability ++	1539970; 22870871; 10964990; 11004572	719
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Filamentous phage	AMENDA reliability ++	17393541; 17150913	720
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Filamentous phage	AMENDA reliability ++	12903320	721
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Firmicutes	AMENDA reliability ++	20393704	722
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Firmicutes	FRENDA	26197317; 27555882; 27242139	723
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Firmicutes	AMENDA reliability ++	15576784; 22487213; 27766358; 27766358; 8626279	724
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Flammulina velutipes	FRENDA	19442518	725
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Flavobacteriia	AMENDA reliability ++	19554324	726
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Flavobacterium	AMENDA reliability ++	23196234	727
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Flavobacterium	FRENDA	19506861	728
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Flavobacterium johnsoniae	AMENDA reliability ++	23196234	729
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fungi	AMENDA reliability +	100166746; 9291623	730
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fungi	AMENDA reliability ++	7493964; 15686849; 15944805; 24416921; 22997770; 17537615; 26390127; 20703955; 22940309; 22138412; 20873228; 8190078; 15629130; 15715941; 17513587; 16404950; 27766358; 27766358; 1420277; 2729975; 11963896; 18416703; 8939815; 25138599	731
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fungi	AMENDA reliability ++	18478386; 21516789; 20393704; 18489109; 10849173; 20184750; 12615394; 25432348	732
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fungi	FRENDA	8589415; 7764332; 15372306; 21057022; 21457461; 23935027; 24429995; 11472517; 15674574; 22672512; 15921894; 16125911; 21114504; 21849025; 24441164; 21861877; 19187498; 23796490; 100069518; 1622204; 25043555; 7929854; 10473406; 10989179; 16333341; 19916911; 25152410; 26000036; 16348009; 28187141	733
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium	FRENDA	11472517	734
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium	AMENDA reliability ++	17234842; 26002499; 18707875; 15928976	735
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	A0A0F7MX47	Fusarium commune		26002499	736
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	A0A0F7MYK0	Fusarium commune		26002499	737
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	A0A0F7N1T1	Fusarium commune		26002499	738
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium commune	AMENDA reliability ++	26002499	739
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium culmorum	AMENDA reliability ++	17234842	740
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium graminearum	isoform XylB, expression in Escherichia coli	15629130	741
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium graminearum	AMENDA reliability ++++	15629130	742
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium graminearum		17513587	743
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium graminearum	AMENDA reliability ++	17513587	744
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium graminearum	AMENDA reliability ++	22313372; 18707875	745
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q7ZA57	Fusarium graminearum	isoform XylA, expression in Escherichia coli	15629130	746
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q7ZA57	Fusarium graminearum	formerly Fusarium graminearum	17022171	747
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium oxysporum	FRENDA	15762782; 8987884; 11785419	748
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium oxysporum	f. sp. lycopersici, at least one acidic and one basic xylanase	0	749
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium oxysporum	f. sp. ciceris	0	750
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium oxysporum		21237221	751
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium oxysporum	AMENDA reliability +	27602054; 11929211	752
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium oxysporum	AMENDA reliability ++	21237221; 21402188; 8020753; 11795847; 15928976	753
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	O59938	Fusarium oxysporum	Fusarium oxysporum f. sp. lycopersici	17022171	754
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	X0M5X0	Fusarium oxysporum f. sp. vasinfectum		27602054	755
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	X0M5X0	Fusarium oxysporum f. sp. vasinfectum 25433		27602054	756
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium oxysporum F3	FRENDA	8987884	757
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium oxysporum F3		21237221	758
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium oxysporum F3		21237221	759
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium oxysporum F3		21237221	760
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium oxysporum F3		21237221	761
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium oxysporum F3		21237221	762
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium oxysporum F3	AMENDA reliability ++++	9291571	763
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium proliferatum		0	764
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium proliferatum NRRL 26517		0	765
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium proliferatum NRRL 26517		0	766
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium solani	AMENDA reliability +	8987467	767
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium sp.	aff. aethiopicum, GenBank Accession: HQ630964; aff. avenacea, Genbank Accession: HQ630977; aff. equiseti, GenBank Accession: HQ630976; aff. moniliformis, GenBank Accession: HQ630966; aff. proliferatum, GenBank Accession: HQ630965	25784958	768
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Gallus gallus	AMENDA reliability ++	15230987	769
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Gallus gallus	FRENDA	12964636; 1393677	770
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Gallus gallus	AMENDA reliability +	29077888	771
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Gallus gallus	AMENDA reliability ++	19320937; 100078481; 12047093; 15623219	772
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ganoderma sp.	FRENDA	23935027	773
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Gelatoporia subvermispora	cultivated on Pinus taeda	16243455	774
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Gelatoporia subvermispora	FRENDA	24441164; 16243455	775
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus	AMENDA reliability ++	25381738	776
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus	AMENDA reliability ++	22806019	777
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus	AMENDA reliability ++++	24725385	778
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus	AMENDA reliability +++	28351672	779
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus	FRENDA	24549802; 25532585; 28521816	780
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus	AMENDA reliability +	100040089	781
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus sp.	FRENDA	25532585	782
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	B5M201	Geobacillus sp. WBI		0	783
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus	FRENDA	19815075; 8328796; 11210113; 18391461	784
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus	AMENDA reliability ++	20493247	785
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus	AMENDA reliability +	19916085	786
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus		10666598; 8328796; 14993688; 16919348; 26001519	787
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus	AMENDA reliability ++	10666598; 16919348; 15103129	788
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus KIBGE-IB29		26001519	789
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus No. 236		16919348	790
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus T-6		10666598; 8328796	791
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus T-6		10666598; 8328796	792
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus T-6		10666598; 8328796	793
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus T-6		10666598; 8328796	794
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus T-6		10666598; 8328796	795
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus T-6		10666598; 8328796	796
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus T-6		10666598; 8328796	797
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus T-6		10666598; 8328796	798
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus T-6		10666598; 8328796	799
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus T-6		10666598; 8328796	800
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus T6	AMENDA reliability ++	14993688	801
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus T6	AMENDA reliability ++	15103129	802
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus T6	AMENDA reliability +	28917931	803
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus thermodenitrificans	AMENDA reliability ++	23479291	804
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus thermodenitrificans	AMENDA reliability ++++	23504033	805
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus thermodenitrificans	AMENDA reliability +++	28521816	806
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus thermodenitrificans NG80-2	AMENDA reliability ++	22806019	807
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus thermodenitrificans NG80-2	FRENDA	100040089	808
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus thermoleovorans IT-08	AMENDA reliability ++	18007043	809
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geotrichum	AMENDA reliability ++	9090823	810
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geotrichum candidum	FRENDA	3268297	811
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geotrichum candidum	AMENDA reliability ++	11042875	812
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geotrichum candidum	AMENDA reliability ++++	12391747	813
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Gluconobacter	FRENDA	27097633	814
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Gluconobacter oxydans	AMENDA reliability +	27097633	815
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Glycine max	FRENDA	21457461	816
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Glycine max	AMENDA reliability ++++	16569605	817
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Glycine max	AMENDA reliability +	12188617; 100488694	818
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Glycine max	AMENDA reliability ++	21670524; 23676918; 24728834	819
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Gossypium hirsutum	AMENDA reliability ++	9560304; 18388456	820
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Gossypium hirsutum	FRENDA	12018253; 100028391; 21904670; 100151750	821
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Gracilibacillus	AMENDA reliability ++	24801406	822
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Graminicola	AMENDA reliability ++	20222552	823
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Grifola frondosa	FRENDA	22805935	824
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Grus nigricollis	AMENDA reliability ++	25587940	825
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Gryllotalpa orientalis	AMENDA reliability ++	18027102; 18027102	826
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Gymnopus quercophilus	AMENDA reliability ++	17537615	827
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Hadoa parallela	FRENDA	26197317	828
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Halomonas campisalis	FRENDA	26628911	829
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		halophilic archaeon	AMENDA reliability ++++	12664260	830
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Halopteris polymorpha	FRENDA	19379821	831
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Halorhabdus utahensis	AMENDA reliability ++++	12664260	832
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Hanseniaspora	AMENDA reliability ++	18219522	833
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Helianthus	AMENDA reliability ++	100078481; 25829353	834
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Helianthus	AMENDA reliability +	12188617	835
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Helianthus	FRENDA	12964636; 24420197; 100028391	836
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Heterocoma lanuginosa	AMENDA reliability ++	15531785	837
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Hibiscus cannabinus	FRENDA	100108111	838
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Holotrichia parallela	FRENDA	26197317	839
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Homo sapiens	AMENDA reliability +	15313005; 27142817	840
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Homo sapiens	AMENDA reliability ++	15920623; 10620755; 20622018; 19002659	841
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Homo sapiens	AMENDA reliability +++	20532756	842
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Homo sapiens	AMENDA reliability ++	21780097; 18279987; 17106680; 11676607; 12594542; 25136124; 28490053; 17461419; 22657950; 17139081; 21562804; 24297158	843
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Homo sapiens	FRENDA	23729890; 22132933; 28932231; 29266479; 100065913; 100028391; 100197447; 24463968; 100056519; 24211368	844
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Hordeum	AMENDA reliability +	15004675	845
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Hordeum vulgare		24232655	846
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Hordeum vulgare	AMENDA reliability ++	9065693; 100120703; 2512124; 16131137; 20031435; 24232655; 12797742; 20382811; 27146990; 25300189; 18478401; 8979352; 8180986; 8920196	847
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Hordeum vulgare	AMENDA reliability ++++	17383610; 11389760; 15269547	848
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Hordeum vulgare	AMENDA reliability ++	22444475; 100175676; 8914532; 12594542; 26912334; 100147485; 14871660; 23361183; 1317721; 12154138; 14871661; 20462210; 10428875; 23676918	849
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Hordeum vulgare	AMENDA reliability +++	100136681	850
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Hordeum vulgare	AMENDA reliability +	18038991; 25041844; 12188617; 100142903; 15004675; 24419778; 100472362	851
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Hordeum vulgare	FRENDA	11262045; 11823189; 100139058; 100187469; 20181867; 22939335; 100033984; 16659683; 26746717; 27987929; 100061633; 12922177; 21392971; 100028391; 12368281; 28894250; 8297343; 11371185; 16377898; 100151364; 27199905	852
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q94G06	Hordeum vulgare		17383610	853
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Human betaherpesvirus 5	FRENDA	16232662	854
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Humicola	AMENDA reliability ++	23676918	855
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Humicola grisea	AMENDA reliability ++	24415079	856
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Humicola grisea	FRENDA	12072952	857
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Humicola grisea	AMENDA reliability +	11849507	858
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Humicola grisea var. thermoidea	FRENDA	28693992; 11849507	859
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Humicola insolens	FRENDA	100042442	860
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Humicola insolens	AMENDA reliability ++	22492980; 8190078	861
