EC_Number	Systematic_name	Recommended_name	UniProt	Organism	Commentary	Literature(PubmedID)	Ref
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Eucalyptus	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=22112517; https://www.ncbi.nlm.nih.gov/pubmed/?term=28919250	693
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Eucalyptus	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=20218604; https://www.ncbi.nlm.nih.gov/pubmed/?term=10194394; https://www.ncbi.nlm.nih.gov/pubmed/?term=15357728	694
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Eucalyptus	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=21670524; https://www.ncbi.nlm.nih.gov/pubmed/?term=23221525	695
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Eucalyptus camaldulensis	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=28349287	696
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Eucalyptus grandis	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=12573558	697
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Eucalyptus grandis	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=10194394	698
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		eudicotyledons	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=25527555; https://www.ncbi.nlm.nih.gov/pubmed/?term=26559526; https://www.ncbi.nlm.nih.gov/pubmed/?term=27766358; https://www.ncbi.nlm.nih.gov/pubmed/?term=27766358	699
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		eukaryota	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=1406248	700
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Euphausia superba	from krill, 2 isozymes A and B	https://www.ncbi.nlm.nih.gov/pubmed/?term=11126763	701
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Euphausia superba	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=11126763	702
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Euphausiacea	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=11126763	703
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Exophiala sp.	aff. salmonis, GenBank Accession: HQ630990; aff. spinifera, GenBank Accession: HQ631027	https://www.ncbi.nlm.nih.gov/pubmed/?term=25784958	704
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Exserohilum turcicum	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=100164815	705
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Felis catus	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=28409383	706
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Felis catus	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=22092890	707
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Felis catus	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=24085392; https://www.ncbi.nlm.nih.gov/pubmed/?term=21369910; https://www.ncbi.nlm.nih.gov/pubmed/?term=25261357	708
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Felis catus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=26279676; https://www.ncbi.nlm.nih.gov/pubmed/?term=100049994	709
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Festuca	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=18086237	710
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Festuca arundinacea	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=18086237	711
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Festuca arundinacea	AMENDA reliability ++++	https://www.ncbi.nlm.nih.gov/pubmed/?term=22878642; https://www.ncbi.nlm.nih.gov/pubmed/?term=25854601	712
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fibrobacter succinogenes	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=1539970	713
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fibrobacter succinogenes	AMENDA reliability +++	https://www.ncbi.nlm.nih.gov/pubmed/?term=16333341	714
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fibrobacter succinogenes	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=1913358	715
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fibrobacter succinogenes	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=12795403	716
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fibrobacter succinogenes	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=10964990; https://www.ncbi.nlm.nih.gov/pubmed/?term=11004572	717
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fibrobacter succinogenes subsp. succinogenes S85	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=12795403	718
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fibrobacter succinogenes subsp. succinogenes S85	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=1539970; https://www.ncbi.nlm.nih.gov/pubmed/?term=22870871; https://www.ncbi.nlm.nih.gov/pubmed/?term=10964990; https://www.ncbi.nlm.nih.gov/pubmed/?term=11004572	719
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Filamentous phage	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=17393541; https://www.ncbi.nlm.nih.gov/pubmed/?term=17150913	720
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Filamentous phage	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=12903320	721
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Firmicutes	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=20393704	722
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Firmicutes	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=26197317; https://www.ncbi.nlm.nih.gov/pubmed/?term=27555882; https://www.ncbi.nlm.nih.gov/pubmed/?term=27242139	723
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Firmicutes	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=15576784; https://www.ncbi.nlm.nih.gov/pubmed/?term=22487213; https://www.ncbi.nlm.nih.gov/pubmed/?term=27766358; https://www.ncbi.nlm.nih.gov/pubmed/?term=27766358; https://www.ncbi.nlm.nih.gov/pubmed/?term=8626279	724
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Flammulina velutipes	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=19442518	725
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Flavobacteriia	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=19554324	726
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Flavobacterium	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=23196234	727
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Flavobacterium	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=19506861	728
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Flavobacterium johnsoniae	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=23196234	729
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fungi	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=100166746; https://www.ncbi.nlm.nih.gov/pubmed/?term=9291623	730
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fungi	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=7493964; https://www.ncbi.nlm.nih.gov/pubmed/?term=15686849; https://www.ncbi.nlm.nih.gov/pubmed/?term=15944805; https://www.ncbi.nlm.nih.gov/pubmed/?term=24416921; https://www.ncbi.nlm.nih.gov/pubmed/?term=22997770; https://www.ncbi.nlm.nih.gov/pubmed/?term=17537615; https://www.ncbi.nlm.nih.gov/pubmed/?term=26390127; https://www.ncbi.nlm.nih.gov/pubmed/?term=20703955; https://www.ncbi.nlm.nih.gov/pubmed/?term=22940309; https://www.ncbi.nlm.nih.gov/pubmed/?term=22138412; https://www.ncbi.nlm.nih.gov/pubmed/?term=20873228; https://www.ncbi.nlm.nih.gov/pubmed/?term=8190078; https://www.ncbi.nlm.nih.gov/pubmed/?term=15629130; https://www.ncbi.nlm.nih.gov/pubmed/?term=15715941; https://www.ncbi.nlm.nih.gov/pubmed/?term=17513587; https://www.ncbi.nlm.nih.gov/pubmed/?term=16404950; https://www.ncbi.nlm.nih.gov/pubmed/?term=27766358; https://www.ncbi.nlm.nih.gov/pubmed/?term=27766358; https://www.ncbi.nlm.nih.gov/pubmed/?term=1420277; https://www.ncbi.nlm.nih.gov/pubmed/?term=2729975; https://www.ncbi.nlm.nih.gov/pubmed/?term=11963896; https://www.ncbi.nlm.nih.gov/pubmed/?term=18416703; https://www.ncbi.nlm.nih.gov/pubmed/?term=8939815; https://www.ncbi.nlm.nih.gov/pubmed/?term=25138599	731
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fungi	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=18478386; https://www.ncbi.nlm.nih.gov/pubmed/?term=21516789; https://www.ncbi.nlm.nih.gov/pubmed/?term=20393704; https://www.ncbi.nlm.nih.gov/pubmed/?term=18489109; https://www.ncbi.nlm.nih.gov/pubmed/?term=10849173; https://www.ncbi.nlm.nih.gov/pubmed/?term=20184750; https://www.ncbi.nlm.nih.gov/pubmed/?term=12615394; https://www.ncbi.nlm.nih.gov/pubmed/?term=25432348	732
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fungi	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=8589415; https://www.ncbi.nlm.nih.gov/pubmed/?term=7764332; https://www.ncbi.nlm.nih.gov/pubmed/?term=15372306; https://www.ncbi.nlm.nih.gov/pubmed/?term=21057022; https://www.ncbi.nlm.nih.gov/pubmed/?term=21457461; https://www.ncbi.nlm.nih.gov/pubmed/?term=23935027; https://www.ncbi.nlm.nih.gov/pubmed/?term=24429995; https://www.ncbi.nlm.nih.gov/pubmed/?term=11472517; https://www.ncbi.nlm.nih.gov/pubmed/?term=15674574; https://www.ncbi.nlm.nih.gov/pubmed/?term=22672512; https://www.ncbi.nlm.nih.gov/pubmed/?term=15921894; https://www.ncbi.nlm.nih.gov/pubmed/?term=16125911; https://www.ncbi.nlm.nih.gov/pubmed/?term=21114504; https://www.ncbi.nlm.nih.gov/pubmed/?term=21849025; https://www.ncbi.nlm.nih.gov/pubmed/?term=24441164; https://www.ncbi.nlm.nih.gov/pubmed/?term=21861877; https://www.ncbi.nlm.nih.gov/pubmed/?term=19187498; https://www.ncbi.nlm.nih.gov/pubmed/?term=23796490; https://www.ncbi.nlm.nih.gov/pubmed/?term=100069518; https://www.ncbi.nlm.nih.gov/pubmed/?term=1622204; https://www.ncbi.nlm.nih.gov/pubmed/?term=25043555; https://www.ncbi.nlm.nih.gov/pubmed/?term=7929854; https://www.ncbi.nlm.nih.gov/pubmed/?term=10473406; https://www.ncbi.nlm.nih.gov/pubmed/?term=10989179; https://www.ncbi.nlm.nih.gov/pubmed/?term=16333341; https://www.ncbi.nlm.nih.gov/pubmed/?term=19916911; https://www.ncbi.nlm.nih.gov/pubmed/?term=25152410; https://www.ncbi.nlm.nih.gov/pubmed/?term=26000036; https://www.ncbi.nlm.nih.gov/pubmed/?term=16348009; https://www.ncbi.nlm.nih.gov/pubmed/?term=28187141	733
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=11472517	734
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=17234842; https://www.ncbi.nlm.nih.gov/pubmed/?term=26002499; https://www.ncbi.nlm.nih.gov/pubmed/?term=18707875; https://www.ncbi.nlm.nih.gov/pubmed/?term=15928976	735
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	A0A0F7MX47	Fusarium commune		https://www.ncbi.nlm.nih.gov/pubmed/?term=26002499	736
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	A0A0F7MYK0	Fusarium commune		https://www.ncbi.nlm.nih.gov/pubmed/?term=26002499	737
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	A0A0F7N1T1	Fusarium commune		https://www.ncbi.nlm.nih.gov/pubmed/?term=26002499	738
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium commune	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=26002499	739
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium culmorum	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=17234842	740
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium graminearum	isoform XylB, expression in Escherichia coli	https://www.ncbi.nlm.nih.gov/pubmed/?term=15629130	741
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium graminearum	AMENDA reliability ++++	https://www.ncbi.nlm.nih.gov/pubmed/?term=15629130	742
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium graminearum		https://www.ncbi.nlm.nih.gov/pubmed/?term=17513587	743
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium graminearum	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=17513587	744
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium graminearum	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=22313372; https://www.ncbi.nlm.nih.gov/pubmed/?term=18707875	745
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q7ZA57	Fusarium graminearum	isoform XylA, expression in Escherichia coli	https://www.ncbi.nlm.nih.gov/pubmed/?term=15629130	746
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	Q7ZA57	Fusarium graminearum	formerly Fusarium graminearum	https://www.ncbi.nlm.nih.gov/pubmed/?term=17022171	747
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium oxysporum	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=15762782; https://www.ncbi.nlm.nih.gov/pubmed/?term=8987884; https://www.ncbi.nlm.nih.gov/pubmed/?term=11785419	748
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium oxysporum	f. sp. lycopersici, at least one acidic and one basic xylanase	https://www.brenda-enzymes.org/literature.php?r=171637	749
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium oxysporum	f. sp. ciceris	https://www.brenda-enzymes.org/literature.php?r=663671	750
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium oxysporum		https://www.ncbi.nlm.nih.gov/pubmed/?term=21237221	751
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium oxysporum	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=27602054; https://www.ncbi.nlm.nih.gov/pubmed/?term=11929211	752
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium oxysporum	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=21237221; https://www.ncbi.nlm.nih.gov/pubmed/?term=21402188; https://www.ncbi.nlm.nih.gov/pubmed/?term=8020753; https://www.ncbi.nlm.nih.gov/pubmed/?term=11795847; https://www.ncbi.nlm.nih.gov/pubmed/?term=15928976	753
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	O59938	Fusarium oxysporum	Fusarium oxysporum f. sp. lycopersici	https://www.ncbi.nlm.nih.gov/pubmed/?term=17022171	754
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	X0M5X0	Fusarium oxysporum f. sp. vasinfectum		https://www.ncbi.nlm.nih.gov/pubmed/?term=27602054	755
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	X0M5X0	Fusarium oxysporum f. sp. vasinfectum 25433		https://www.ncbi.nlm.nih.gov/pubmed/?term=27602054	756
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium oxysporum F3	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=8987884	757
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium oxysporum F3		https://www.ncbi.nlm.nih.gov/pubmed/?term=21237221	758
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium oxysporum F3		https://www.ncbi.nlm.nih.gov/pubmed/?term=21237221	759
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium oxysporum F3		https://www.ncbi.nlm.nih.gov/pubmed/?term=21237221	760
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium oxysporum F3		https://www.ncbi.nlm.nih.gov/pubmed/?term=21237221	761
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium oxysporum F3		https://www.ncbi.nlm.nih.gov/pubmed/?term=21237221	762
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium oxysporum F3	AMENDA reliability ++++	https://www.ncbi.nlm.nih.gov/pubmed/?term=9291571	763
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium proliferatum		https://www.brenda-enzymes.org/literature.php?r=657201	764
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium proliferatum NRRL 26517		https://www.brenda-enzymes.org/literature.php?r=657201	765
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium proliferatum NRRL 26517		https://www.brenda-enzymes.org/literature.php?r=657201	766
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium solani	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=8987467	767
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Fusarium sp.	aff. aethiopicum, GenBank Accession: HQ630964; aff. avenacea, Genbank Accession: HQ630977; aff. equiseti, GenBank Accession: HQ630976; aff. moniliformis, GenBank Accession: HQ630966; aff. proliferatum, GenBank Accession: HQ630965	https://www.ncbi.nlm.nih.gov/pubmed/?term=25784958	768
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Gallus gallus	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=15230987	769
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Gallus gallus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=12964636; https://www.ncbi.nlm.nih.gov/pubmed/?term=1393677	770
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Gallus gallus	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=29077888	771
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Gallus gallus	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=19320937; https://www.ncbi.nlm.nih.gov/pubmed/?term=100078481; https://www.ncbi.nlm.nih.gov/pubmed/?term=12047093; https://www.ncbi.nlm.nih.gov/pubmed/?term=15623219	772
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Ganoderma sp.	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=23935027	773
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Gelatoporia subvermispora	cultivated on Pinus taeda	https://www.ncbi.nlm.nih.gov/pubmed/?term=16243455	774
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Gelatoporia subvermispora	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=24441164; https://www.ncbi.nlm.nih.gov/pubmed/?term=16243455	775
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=25381738	776
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=22806019	777
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus	AMENDA reliability ++++	https://www.ncbi.nlm.nih.gov/pubmed/?term=24725385	778
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus	AMENDA reliability +++	https://www.ncbi.nlm.nih.gov/pubmed/?term=28351672	779
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=24549802; https://www.ncbi.nlm.nih.gov/pubmed/?term=25532585; https://www.ncbi.nlm.nih.gov/pubmed/?term=28521816	780
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=100040089	781
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus sp.	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=25532585	782
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase	B5M201	Geobacillus sp. WBI		https://www.brenda-enzymes.org/literature.php?r=738547	783
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=19815075; https://www.ncbi.nlm.nih.gov/pubmed/?term=8328796; https://www.ncbi.nlm.nih.gov/pubmed/?term=11210113; https://www.ncbi.nlm.nih.gov/pubmed/?term=18391461	784
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=20493247	785
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=19916085	786
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus		https://www.ncbi.nlm.nih.gov/pubmed/?term=10666598; https://www.ncbi.nlm.nih.gov/pubmed/?term=8328796; https://www.ncbi.nlm.nih.gov/pubmed/?term=14993688; https://www.ncbi.nlm.nih.gov/pubmed/?term=16919348; https://www.ncbi.nlm.nih.gov/pubmed/?term=26001519	787
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus	AMENDA reliability ++	https://www.ncbi.nlm.nih.gov/pubmed/?term=10666598; https://www.ncbi.nlm.nih.gov/pubmed/?term=16919348; https://www.ncbi.nlm.nih.gov/pubmed/?term=15103129	788
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus KIBGE-IB29		https://www.ncbi.nlm.nih.gov/pubmed/?term=26001519	789
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus No. 236		https://www.ncbi.nlm.nih.gov/pubmed/?term=16919348	790
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus T-6		https://www.ncbi.nlm.nih.gov/pubmed/?term=10666598; https://www.ncbi.nlm.nih.gov/pubmed/?term=8328796	791
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus T-6		https://www.ncbi.nlm.nih.gov/pubmed/?term=10666598; https://www.ncbi.nlm.nih.gov/pubmed/?term=8328796	792
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus T-6		https://www.ncbi.nlm.nih.gov/pubmed/?term=10666598; https://www.ncbi.nlm.nih.gov/pubmed/?term=8328796	793
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus T-6		https://www.ncbi.nlm.nih.gov/pubmed/?term=10666598; https://www.ncbi.nlm.nih.gov/pubmed/?term=8328796	794
3.2.1.8	4-beta-D-xylan xylanohydrolase	endo-1,4-beta-xylanase		Geobacillus stearothermophilus T-6		https://www.ncbi.nlm.nih.gov/pubmed/?term=10666598; https://www.ncbi.nlm.nih.gov/pubmed/?term=8328796	795
