EC_Number	Systematic_name	Recommended_name	UniProt	Organism	Commentary	Literature(PubmedID)	Ref
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Bos taurus	AMENDA reliability +++	https://www.ncbi.nlm.nih.gov/pubmed/?term=8620864; https://www.ncbi.nlm.nih.gov/pubmed/?term=180973; https://www.ncbi.nlm.nih.gov/pubmed/?term=496892; https://www.ncbi.nlm.nih.gov/pubmed/?term=1332758; https://www.ncbi.nlm.nih.gov/pubmed/?term=1392618; https://www.ncbi.nlm.nih.gov/pubmed/?term=1426273; https://www.ncbi.nlm.nih.gov/pubmed/?term=1518044; https://www.ncbi.nlm.nih.gov/pubmed/?term=1577158; https://www.ncbi.nlm.nih.gov/pubmed/?term=1830204; https://www.ncbi.nlm.nih.gov/pubmed/?term=1832859; https://www.ncbi.nlm.nih.gov/pubmed/?term=1901022; https://www.ncbi.nlm.nih.gov/pubmed/?term=1902801; https://www.ncbi.nlm.nih.gov/pubmed/?term=1907568; https://www.ncbi.nlm.nih.gov/pubmed/?term=1907966; https://www.ncbi.nlm.nih.gov/pubmed/?term=2467417; https://www.ncbi.nlm.nih.gov/pubmed/?term=2467418; https://www.ncbi.nlm.nih.gov/pubmed/?term=4004775; https://www.ncbi.nlm.nih.gov/pubmed/?term=6786284; https://www.ncbi.nlm.nih.gov/pubmed/?term=7236204; https://www.ncbi.nlm.nih.gov/pubmed/?term=8223639; https://www.ncbi.nlm.nih.gov/pubmed/?term=8246903; https://www.ncbi.nlm.nih.gov/pubmed/?term=8364407; https://www.ncbi.nlm.nih.gov/pubmed/?term=8459836; https://www.ncbi.nlm.nih.gov/pubmed/?term=8603710; https://www.ncbi.nlm.nih.gov/pubmed/?term=8611577; https://www.ncbi.nlm.nih.gov/pubmed/?term=8858115; https://www.ncbi.nlm.nih.gov/pubmed/?term=9428698; https://www.ncbi.nlm.nih.gov/pubmed/?term=9571020; https://www.ncbi.nlm.nih.gov/pubmed/?term=9790673; https://www.ncbi.nlm.nih.gov/pubmed/?term=9827566; https://www.ncbi.nlm.nih.gov/pubmed/?term=10220277; https://www.ncbi.nlm.nih.gov/pubmed/?term=10371157; https://www.ncbi.nlm.nih.gov/pubmed/?term=10632702; https://www.ncbi.nlm.nih.gov/pubmed/?term=10852722; https://www.ncbi.nlm.nih.gov/pubmed/?term=10924901; https://www.ncbi.nlm.nih.gov/pubmed/?term=10970745; https://www.ncbi.nlm.nih.gov/pubmed/?term=11522775; https://www.ncbi.nlm.nih.gov/pubmed/?term=11695832; https://www.ncbi.nlm.nih.gov/pubmed/?term=12381726; https://www.ncbi.nlm.nih.gov/pubmed/?term=12534287; https://www.ncbi.nlm.nih.gov/pubmed/?term=12615347; https://www.ncbi.nlm.nih.gov/pubmed/?term=12644575; https://www.ncbi.nlm.nih.gov/pubmed/?term=12837546; https://www.ncbi.nlm.nih.gov/pubmed/?term=15035635; https://www.ncbi.nlm.nih.gov/pubmed/?term=15641810; https://www.ncbi.nlm.nih.gov/pubmed/?term=15642366; https://www.ncbi.nlm.nih.gov/pubmed/?term=15728260; https://www.ncbi.nlm.nih.gov/pubmed/?term=15848193; https://www.ncbi.nlm.nih.gov/pubmed/?term=16431114; https://www.ncbi.nlm.nih.gov/pubmed/?term=16634627; https://www.ncbi.nlm.nih.gov/pubmed/?term=16893179; https://www.ncbi.nlm.nih.gov/pubmed/?term=16950771; https://www.ncbi.nlm.nih.gov/pubmed/?term=17114648; https://www.ncbi.nlm.nih.gov/pubmed/?term=17172683; https://www.ncbi.nlm.nih.gov/pubmed/?term=17321744; https://www.ncbi.nlm.nih.gov/pubmed/?term=17323923; https://www.ncbi.nlm.nih.gov/pubmed/?term=17436066; https://www.ncbi.nlm.nih.gov/pubmed/?term=17441133; https://www.ncbi.nlm.nih.gov/pubmed/?term=17443843; https://www.ncbi.nlm.nih.gov/pubmed/?term=17474759; https://www.ncbi.nlm.nih.gov/pubmed/?term=18611857; https://www.ncbi.nlm.nih.gov/pubmed/?term=18721790; https://www.ncbi.nlm.nih.gov/pubmed/?term=19265669; https://www.ncbi.nlm.nih.gov/pubmed/?term=20459120; https://www.ncbi.nlm.nih.gov/pubmed/?term=20513438; https://www.ncbi.nlm.nih.gov/pubmed/?term=20628895; https://www.ncbi.nlm.nih.gov/pubmed/?term=20632077; https://www.ncbi.nlm.nih.gov/pubmed/?term=22503829; https://www.ncbi.nlm.nih.gov/pubmed/?term=23215454; https://www.ncbi.nlm.nih.gov/pubmed/?term=24523515; https://www.ncbi.nlm.nih.gov/pubmed/?term=25419630; https://www.ncbi.nlm.nih.gov/pubmed/?term=25849763; https://www.ncbi.nlm.nih.gov/pubmed/?term=26701224; https://www.ncbi.nlm.nih.gov/pubmed/?term=27140857; https://www.ncbi.nlm.nih.gov/pubmed/?term=27211056; https://www.ncbi.nlm.nih.gov/pubmed/?term=11860176; https://www.ncbi.nlm.nih.gov/pubmed/?term=16895522; https://www.ncbi.nlm.nih.gov/pubmed/?term=16388600; https://www.ncbi.nlm.nih.gov/pubmed/?term=16682634; https://www.ncbi.nlm.nih.gov/pubmed/?term=18476722; https://www.ncbi.nlm.nih.gov/pubmed/?term=8761491	336
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Bos taurus	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=17323645; https://www.ncbi.nlm.nih.gov/pubmed/?term=39543; https://www.ncbi.nlm.nih.gov/pubmed/?term=1605643; https://www.ncbi.nlm.nih.gov/pubmed/?term=1637825; https://www.ncbi.nlm.nih.gov/pubmed/?term=1832016; https://www.ncbi.nlm.nih.gov/pubmed/?term=1899621; https://www.ncbi.nlm.nih.gov/pubmed/?term=1900156; https://www.ncbi.nlm.nih.gov/pubmed/?term=1905152; https://www.ncbi.nlm.nih.gov/pubmed/?term=2117469; https://www.ncbi.nlm.nih.gov/pubmed/?term=2498081; https://www.ncbi.nlm.nih.gov/pubmed/?term=2500970; https://www.ncbi.nlm.nih.gov/pubmed/?term=2540836; https://www.ncbi.nlm.nih.gov/pubmed/?term=2567136; https://www.ncbi.nlm.nih.gov/pubmed/?term=2974699; https://www.ncbi.nlm.nih.gov/pubmed/?term=3085542; https://www.ncbi.nlm.nih.gov/pubmed/?term=3124826; https://www.ncbi.nlm.nih.gov/pubmed/?term=3922967; https://www.ncbi.nlm.nih.gov/pubmed/?term=4150420; https://www.ncbi.nlm.nih.gov/pubmed/?term=4334141; https://www.ncbi.nlm.nih.gov/pubmed/?term=6088529; https://www.ncbi.nlm.nih.gov/pubmed/?term=6273227; https://www.ncbi.nlm.nih.gov/pubmed/?term=6426522; https://www.ncbi.nlm.nih.gov/pubmed/?term=6798997; https://www.ncbi.nlm.nih.gov/pubmed/?term=7607554; https://www.ncbi.nlm.nih.gov/pubmed/?term=7901127; https://www.ncbi.nlm.nih.gov/pubmed/?term=7948420; https://www.ncbi.nlm.nih.gov/pubmed/?term=7958365; https://www.ncbi.nlm.nih.gov/pubmed/?term=8041359; https://www.ncbi.nlm.nih.gov/pubmed/?term=8286379; https://www.ncbi.nlm.nih.gov/pubmed/?term=8299970; https://www.ncbi.nlm.nih.gov/pubmed/?term=8442768; https://www.ncbi.nlm.nih.gov/pubmed/?term=8448210; https://www.ncbi.nlm.nih.gov/pubmed/?term=8449305; https://www.ncbi.nlm.nih.gov/pubmed/?term=8592442; https://www.ncbi.nlm.nih.gov/pubmed/?term=8661098; https://www.ncbi.nlm.nih.gov/pubmed/?term=8695631; https://www.ncbi.nlm.nih.gov/pubmed/?term=8875451; https://www.ncbi.nlm.nih.gov/pubmed/?term=8938439; https://www.ncbi.nlm.nih.gov/pubmed/?term=9048877; https://www.ncbi.nlm.nih.gov/pubmed/?term=9345899; https://www.ncbi.nlm.nih.gov/pubmed/?term=9425316; https://www.ncbi.nlm.nih.gov/pubmed/?term=9452770; https://www.ncbi.nlm.nih.gov/pubmed/?term=9535715; https://www.ncbi.nlm.nih.gov/pubmed/?term=9693721; https://www.ncbi.nlm.nih.gov/pubmed/?term=9735378; https://www.ncbi.nlm.nih.gov/pubmed/?term=9760212; https://www.ncbi.nlm.nih.gov/pubmed/?term=10216160; https://www.ncbi.nlm.nih.gov/pubmed/?term=10811805; https://www.ncbi.nlm.nih.gov/pubmed/?term=11004438; https://www.ncbi.nlm.nih.gov/pubmed/?term=12824040; https://www.ncbi.nlm.nih.gov/pubmed/?term=12837548; https://www.ncbi.nlm.nih.gov/pubmed/?term=14507430; https://www.ncbi.nlm.nih.gov/pubmed/?term=15056672; https://www.ncbi.nlm.nih.gov/pubmed/?term=15450959; https://www.ncbi.nlm.nih.gov/pubmed/?term=17521330; https://www.ncbi.nlm.nih.gov/pubmed/?term=18251547; https://www.ncbi.nlm.nih.gov/pubmed/?term=18433710; https://www.ncbi.nlm.nih.gov/pubmed/?term=18771280; https://www.ncbi.nlm.nih.gov/pubmed/?term=19961238; https://www.ncbi.nlm.nih.gov/pubmed/?term=20610779; https://www.ncbi.nlm.nih.gov/pubmed/?term=23761796; https://www.ncbi.nlm.nih.gov/pubmed/?term=23798519; https://www.ncbi.nlm.nih.gov/pubmed/?term=24560811; https://www.ncbi.nlm.nih.gov/pubmed/?term=2598272; https://www.ncbi.nlm.nih.gov/pubmed/?term=3096211; https://www.ncbi.nlm.nih.gov/pubmed/?term=3921850; https://www.ncbi.nlm.nih.gov/pubmed/?term=10202810; https://www.ncbi.nlm.nih.gov/pubmed/?term=12611891; https://www.ncbi.nlm.nih.gov/pubmed/?term=2542274; https://www.ncbi.nlm.nih.gov/pubmed/?term=11598050; https://www.ncbi.nlm.nih.gov/pubmed/?term=2514801; https://www.ncbi.nlm.nih.gov/pubmed/?term=8919912; https://www.ncbi.nlm.nih.gov/pubmed/?term=27031334; https://www.ncbi.nlm.nih.gov/pubmed/?term=8192914; https://www.ncbi.nlm.nih.gov/pubmed/?term=28779612; https://www.ncbi.nlm.nih.gov/pubmed/?term=575763; https://www.ncbi.nlm.nih.gov/pubmed/?term=2749752; https://www.ncbi.nlm.nih.gov/pubmed/?term=3956724; https://www.ncbi.nlm.nih.gov/pubmed/?term=6415031; https://www.ncbi.nlm.nih.gov/pubmed/?term=8078764; https://www.ncbi.nlm.nih.gov/pubmed/?term=8486360; https://www.ncbi.nlm.nih.gov/pubmed/?term=8595975; https://www.ncbi.nlm.nih.gov/pubmed/?term=11278828; https://www.ncbi.nlm.nih.gov/pubmed/?term=12597374; https://www.ncbi.nlm.nih.gov/pubmed/?term=15064129; https://www.ncbi.nlm.nih.gov/pubmed/?term=15576048; https://www.ncbi.nlm.nih.gov/pubmed/?term=16218678; https://www.ncbi.nlm.nih.gov/pubmed/?term=17927210; https://www.ncbi.nlm.nih.gov/pubmed/?term=20163929; https://www.ncbi.nlm.nih.gov/pubmed/?term=20659552; https://www.ncbi.nlm.nih.gov/pubmed/?term=21876144; https://www.ncbi.nlm.nih.gov/pubmed/?term=22972179; https://www.ncbi.nlm.nih.gov/pubmed/?term=26103048; https://www.ncbi.nlm.nih.gov/pubmed/?term=26354539; https://www.ncbi.nlm.nih.gov/pubmed/?term=28478014; https://www.ncbi.nlm.nih.gov/pubmed/?term=28647331; https://www.ncbi.nlm.nih.gov/pubmed/?term=29224866; https://www.ncbi.nlm.nih.gov/pubmed/?term=9520374; https://www.ncbi.nlm.nih.gov/pubmed/?term=25124716; https://www.ncbi.nlm.nih.gov/pubmed/?term=9525911; https://www.ncbi.nlm.nih.gov/pubmed/?term=19679095; https://www.ncbi.nlm.nih.gov/pubmed/?term=27810396; https://www.ncbi.nlm.nih.gov/pubmed/?term=10050761; https://www.ncbi.nlm.nih.gov/pubmed/?term=386; https://www.ncbi.nlm.nih.gov/pubmed/?term=1778979; https://www.ncbi.nlm.nih.gov/pubmed/?term=1900194; https://www.ncbi.nlm.nih.gov/pubmed/?term=2119805; https://www.ncbi.nlm.nih.gov/pubmed/?term=2340277; https://www.ncbi.nlm.nih.gov/pubmed/?term=2457935; https://www.ncbi.nlm.nih.gov/pubmed/?term=2463782; https://www.ncbi.nlm.nih.gov/pubmed/?term=2466324; https://www.ncbi.nlm.nih.gov/pubmed/?term=2495767; https://www.ncbi.nlm.nih.gov/pubmed/?term=2506178; https://www.ncbi.nlm.nih.gov/pubmed/?term=2510601; https://www.ncbi.nlm.nih.gov/pubmed/?term=2525381; https://www.ncbi.nlm.nih.gov/pubmed/?term=3019339; https://www.ncbi.nlm.nih.gov/pubmed/?term=3061381; https://www.ncbi.nlm.nih.gov/pubmed/?term=3111526; https://www.ncbi.nlm.nih.gov/pubmed/?term=3223927; https://www.ncbi.nlm.nih.gov/pubmed/?term=7873673; https://www.ncbi.nlm.nih.gov/pubmed/?term=8060976; https://www.ncbi.nlm.nih.gov/pubmed/?term=8307034; https://www.ncbi.nlm.nih.gov/pubmed/?term=8448151; https://www.ncbi.nlm.nih.gov/pubmed/?term=8583507; https://www.ncbi.nlm.nih.gov/pubmed/?term=9572861; https://www.ncbi.nlm.nih.gov/pubmed/?term=9593887; https://www.ncbi.nlm.nih.gov/pubmed/?term=9651320; https://www.ncbi.nlm.nih.gov/pubmed/?term=9711297; https://www.ncbi.nlm.nih.gov/pubmed/?term=9915790; https://www.ncbi.nlm.nih.gov/pubmed/?term=10228558; https://www.ncbi.nlm.nih.gov/pubmed/?term=10514547; https://www.ncbi.nlm.nih.gov/pubmed/?term=10785373; https://www.ncbi.nlm.nih.gov/pubmed/?term=10924899; https://www.ncbi.nlm.nih.gov/pubmed/?term=11063586; https://www.ncbi.nlm.nih.gov/pubmed/?term=11106771; https://www.ncbi.nlm.nih.gov/pubmed/?term=11137820; https://www.ncbi.nlm.nih.gov/pubmed/?term=11303880; https://www.ncbi.nlm.nih.gov/pubmed/?term=11576529; https://www.ncbi.nlm.nih.gov/pubmed/?term=11943469; https://www.ncbi.nlm.nih.gov/pubmed/?term=12049648; https://www.ncbi.nlm.nih.gov/pubmed/?term=12127510; https://www.ncbi.nlm.nih.gov/pubmed/?term=12146970; https://www.ncbi.nlm.nih.gov/pubmed/?term=12206907; https://www.ncbi.nlm.nih.gov/pubmed/?term=12392188; https://www.ncbi.nlm.nih.gov/pubmed/?term=12460667; https://www.ncbi.nlm.nih.gov/pubmed/?term=12654316; https://www.ncbi.nlm.nih.gov/pubmed/?term=12914921; https://www.ncbi.nlm.nih.gov/pubmed/?term=14695915; https://www.ncbi.nlm.nih.gov/pubmed/?term=14741257; https://www.ncbi.nlm.nih.gov/pubmed/?term=15112203; https://www.ncbi.nlm.nih.gov/pubmed/?term=16120348; https://www.ncbi.nlm.nih.gov/pubmed/?term=16487923; https://www.ncbi.nlm.nih.gov/pubmed/?term=16876106; https://www.ncbi.nlm.nih.gov/pubmed/?term=17109823; https://www.ncbi.nlm.nih.gov/pubmed/?term=17332151; https://www.ncbi.nlm.nih.gov/pubmed/?term=17444656; https://www.ncbi.nlm.nih.gov/pubmed/?term=17685634; https://www.ncbi.nlm.nih.gov/pubmed/?term=18486592; https://www.ncbi.nlm.nih.gov/pubmed/?term=18781777; https://www.ncbi.nlm.nih.gov/pubmed/?term=18789718; https://www.ncbi.nlm.nih.gov/pubmed/?term=19059197; https://www.ncbi.nlm.nih.gov/pubmed/?term=19732833; https://www.ncbi.nlm.nih.gov/pubmed/?term=20133838; https://www.ncbi.nlm.nih.gov/pubmed/?term=21393237; https://www.ncbi.nlm.nih.gov/pubmed/?term=21616052; https://www.ncbi.nlm.nih.gov/pubmed/?term=21721533; https://www.ncbi.nlm.nih.gov/pubmed/?term=22122402; https://www.ncbi.nlm.nih.gov/pubmed/?term=22353032; https://www.ncbi.nlm.nih.gov/pubmed/?term=22484275; https://www.ncbi.nlm.nih.gov/pubmed/?term=23375227; https://www.ncbi.nlm.nih.gov/pubmed/?term=23581604; https://www.ncbi.nlm.nih.gov/pubmed/?term=24660830; https://www.ncbi.nlm.nih.gov/pubmed/?term=25209663; https://www.ncbi.nlm.nih.gov/pubmed/?term=25731956; https://www.ncbi.nlm.nih.gov/pubmed/?term=26009789; https://www.ncbi.nlm.nih.gov/pubmed/?term=26371297; https://www.ncbi.nlm.nih.gov/pubmed/?term=27509854; https://www.ncbi.nlm.nih.gov/pubmed/?term=27672209; https://www.ncbi.nlm.nih.gov/pubmed/?term=27940020; https://www.ncbi.nlm.nih.gov/pubmed/?term=27988283; https://www.ncbi.nlm.nih.gov/pubmed/?term=28116099; https://www.ncbi.nlm.nih.gov/pubmed/?term=28707880; https://www.ncbi.nlm.nih.gov/pubmed/?term=29395787; https://www.ncbi.nlm.nih.gov/pubmed/?term=2737208; https://www.ncbi.nlm.nih.gov/pubmed/?term=3297786; https://www.ncbi.nlm.nih.gov/pubmed/?term=3456345; https://www.ncbi.nlm.nih.gov/pubmed/?term=9693742; https://www.ncbi.nlm.nih.gov/pubmed/?term=25028701; https://www.ncbi.nlm.nih.gov/pubmed/?term=231657; https://www.ncbi.nlm.nih.gov/pubmed/?term=7599212; https://www.ncbi.nlm.nih.gov/pubmed/?term=15300771; https://www.ncbi.nlm.nih.gov/pubmed/?term=6269599; https://www.ncbi.nlm.nih.gov/pubmed/?term=12833641; https://www.ncbi.nlm.nih.gov/pubmed/?term=17060316; https://www.ncbi.nlm.nih.gov/pubmed/?term=19158951; https://www.ncbi.nlm.nih.gov/pubmed/?term=9224902; https://www.ncbi.nlm.nih.gov/pubmed/?term=189811; https://www.ncbi.nlm.nih.gov/pubmed/?term=210762; https://www.ncbi.nlm.nih.gov/pubmed/?term=226131; https://www.ncbi.nlm.nih.gov/pubmed/?term=420881; https://www.ncbi.nlm.nih.gov/pubmed/?term=2158818; https://www.ncbi.nlm.nih.gov/pubmed/?term=3083106; https://www.ncbi.nlm.nih.gov/pubmed/?term=7925463; https://www.ncbi.nlm.nih.gov/pubmed/?term=8312726; https://www.ncbi.nlm.nih.gov/pubmed/?term=9030267; https://www.ncbi.nlm.nih.gov/pubmed/?term=9030270; https://www.ncbi.nlm.nih.gov/pubmed/?term=9066663; https://www.ncbi.nlm.nih.gov/pubmed/?term=14741288; https://www.ncbi.nlm.nih.gov/pubmed/?term=15115179; https://www.ncbi.nlm.nih.gov/pubmed/?term=16109413; https://www.ncbi.nlm.nih.gov/pubmed/?term=16962385; https://www.ncbi.nlm.nih.gov/pubmed/?term=17060615; https://www.ncbi.nlm.nih.gov/pubmed/?term=17292333; https://www.ncbi.nlm.nih.gov/pubmed/?term=17539537; https://www.ncbi.nlm.nih.gov/pubmed/?term=18022104; https://www.ncbi.nlm.nih.gov/pubmed/?term=20335224; https://www.ncbi.nlm.nih.gov/pubmed/?term=22503830; https://www.ncbi.nlm.nih.gov/pubmed/?term=22890974; https://www.ncbi.nlm.nih.gov/pubmed/?term=23462168; https://www.ncbi.nlm.nih.gov/pubmed/?term=24220491; https://www.ncbi.nlm.nih.gov/pubmed/?term=25550122; https://www.ncbi.nlm.nih.gov/pubmed/?term=25686363; https://www.ncbi.nlm.nih.gov/pubmed/?term=26057022; https://www.ncbi.nlm.nih.gov/pubmed/?term=26387075; https://www.ncbi.nlm.nih.gov/pubmed/?term=27136017; https://www.ncbi.nlm.nih.gov/pubmed/?term=3091080; https://www.ncbi.nlm.nih.gov/pubmed/?term=2843227; https://www.ncbi.nlm.nih.gov/pubmed/?term=7957254; https://www.ncbi.nlm.nih.gov/pubmed/?term=11997136; https://www.ncbi.nlm.nih.gov/pubmed/?term=16668682; https://www.ncbi.nlm.nih.gov/pubmed/?term=8294484; https://www.ncbi.nlm.nih.gov/pubmed/?term=7629145; https://www.ncbi.nlm.nih.gov/pubmed/?term=8703916; https://www.ncbi.nlm.nih.gov/pubmed/?term=2118334; https://www.ncbi.nlm.nih.gov/pubmed/?term=9485416; https://www.ncbi.nlm.nih.gov/pubmed/?term=7751270; https://www.ncbi.nlm.nih.gov/pubmed/?term=3008590; https://www.ncbi.nlm.nih.gov/pubmed/?term=2164842; https://www.ncbi.nlm.nih.gov/pubmed/?term=14727190; https://www.ncbi.nlm.nih.gov/pubmed/?term=15571492; https://www.ncbi.nlm.nih.gov/pubmed/?term=16716068; https://www.ncbi.nlm.nih.gov/pubmed/?term=15807648; https://www.ncbi.nlm.nih.gov/pubmed/?term=16621539; https://www.ncbi.nlm.nih.gov/pubmed/?term=16980308; https://www.ncbi.nlm.nih.gov/pubmed/?term=17948169; https://www.ncbi.nlm.nih.gov/pubmed/?term=18307315; https://www.ncbi.nlm.nih.gov/pubmed/?term=18651753; https://www.ncbi.nlm.nih.gov/pubmed/?term=19220002; https://www.ncbi.nlm.nih.gov/pubmed/?term=19096096; https://www.ncbi.nlm.nih.gov/pubmed/?term=19128036; https://www.ncbi.nlm.nih.gov/pubmed/?term=20599678; https://www.ncbi.nlm.nih.gov/pubmed/?term=21568854; https://www.ncbi.nlm.nih.gov/pubmed/?term=21624365; https://www.ncbi.nlm.nih.gov/pubmed/?term=22854968; https://www.ncbi.nlm.nih.gov/pubmed/?term=23543743; https://www.ncbi.nlm.nih.gov/pubmed/?term=574867; https://www.ncbi.nlm.nih.gov/pubmed/?term=2421768; https://www.ncbi.nlm.nih.gov/pubmed/?term=11086155	337
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)	P17694	Bos taurus		https://www.ncbi.nlm.nih.gov/pubmed/?term=19128036	338
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Botrytis cinerea	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=23990142; https://www.ncbi.nlm.nih.gov/pubmed/?term=12741518	339
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Bovine papillomavirus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=8090740	340
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Bovine parvovirus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=8090740	341
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Bovine viral diarrhea virus 1	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=24965127	342
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Bradyrhizobium	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=12421080	343
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Bradyrhizobium elkanii	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=12421080	344
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Bradyrhizobium japonicum	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=12421080	345
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Branta canadensis	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=17539537	346
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Brassica	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=29331880	347
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Brassica juncea	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=28664121	348
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Brassica napus var. napus	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=23465587	349
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Brassica oleracea var. botrytis	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=25617518; https://www.ncbi.nlm.nih.gov/pubmed/?term=823748	350
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Brassica oleracea var. italica	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=7610188	351
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Brassica oleracea var. italica	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=15764812	352
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Brassica oleracea var. viridis	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=25730317	353
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Brassica rapa subsp. oleifera	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=1525869	354
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Brassica rapa subsp. pekinensis	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=1194353	355
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Brassica rapa subsp. rapa	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=1525869	356
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Brassica rapa subsp. rapa	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=11979422; https://www.ncbi.nlm.nih.gov/pubmed/?term=8190077	357
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Brassicaceae	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=27760804	358
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Brettanomyces	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=25956542	359
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Brettanomyces bruxellensis	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=25956542; https://www.ncbi.nlm.nih.gov/pubmed/?term=23516483	360
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Bryophyta	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=11297777	361
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Bryopsis corticulans	AMENDA reliability +	https://www.ncbi.nlm.nih.gov/pubmed/?term=25214185	362
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Bubalus bubalis	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=27266482	363
7.1.1.2	NADH:ubiquinone oxidoreductase	NADH:ubiquinone reductase (H+-translocating)		Bugula neritina	FRENDA	https://www.ncbi.nlm.nih.gov/pubmed/?term=23029013	364
