EC_Number	Systematic_name	Recommended_name	UniProt	Organism	Commentary	Literature(PubmedID)	Ref
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Cucumis sativus	FRENDA	11553760	625
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Culex quinquefasciatus	FRENDA	29229337	626
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Cuminum cyminum	AMENDA reliability +	16753927	627
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Curculionoidea	FRENDA	23698014	628
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Cyamopsis	FRENDA	25659626	629
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Cyamopsis tetragonoloba	AMENDA reliability +	22112951	630
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Cyamopsis tetragonoloba	FRENDA	24493565; 27773606; 22562994; 25659626; 17284836; 21867780; 25348022; 23252695; 24327260; 23064345; 26948050	631
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Cyanobacteria	AMENDA reliability +	28193843	632
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Cyanobacteria	FRENDA	23716574; 27621728; 16885460; 25731081	633
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		cyanobacterium	FRENDA	25731081	634
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Cyanothece	FRENDA	26249708	635
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Cyanothece	AMENDA reliability +	28193843	636
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Cyberlindnera saturnus	FRENDA	20336338	637
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Cynara cardunculus var. scolymus	AMENDA reliability ++	25522837	638
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Cynara cardunculus var. scolymus	FRENDA	24507281; 16449376	639
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Cytophaga hutchinsonii	AMENDA reliability +	26169628; 22790541	640
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Dahlia pinnata	FRENDA	16449376	641
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Dalbergia cochinchinensis	AMENDA reliability +	23583451	642
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Danaus plexippus	FRENDA	100059163	643
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Danio rerio	AMENDA reliability +	24418193	644
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Danio rerio	FRENDA	27125736; 19275935	645
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Daucus carota	FRENDA	21149454; 22496365; 12681519	646
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Debaryomyces hansenii	G7a1	17345128	647
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Debaryomyces hansenii G7a1	G7a1	17345128	648
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Debaryomyces hansenii G7a1	FRENDA	17345128	649
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Deinococcus	FRENDA	28892642	650
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Deinococcus geothermalis	FRENDA	22792323	651
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Deinococcus geothermalis	AMENDA reliability +	21053047	652
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Deinococcus radiodurans	FRENDA	29095151	653
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Delphinium	AMENDA reliability +	25015943	654
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Delphinium	FRENDA	20971893	655
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Demequina	FRENDA	19884762	656
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Dendroctonus	FRENDA	27576896	657
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Dendroctonus adjunctus	FRENDA	27576896	658
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Dermatophagoides farinae	FRENDA	27548813	659
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Desulfovibrio vulgaris	AMENDA reliability +	29411481	660
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Desulfuromonas michiganensis	FRENDA	20729316	661
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Deuterostomia	FRENDA	17594485	662
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Diabrotica virgifera virgifera	AMENDA reliability +	23137634; 24718603	663
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Dianthus caryophyllus	FRENDA	20971893	664
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Dichomitus squalens	FRENDA	29122174	665
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Dickeya chrysanthemi	FRENDA	11911471; 15854656; 10901164; 11846423; 26172579	666
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Dickeya chrysanthemi	AMENDA reliability +	15666145; 12859186; 29477770	667
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Dickeya chrysanthemi	AMENDA reliability +++	17381510	668
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Dictyoglomus thermophilum	FRENDA	27830410	669
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Dictyoglomus thermophilum	AMENDA reliability +	24970048; 23747445	670
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Dictyoglomus turgidum	AMENDA reliability +	21919440	671
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Dictyostelium	FRENDA	27037126; 27037126	672
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Dictyostelium	AMENDA reliability +	29128403	673
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Dictyostelium discoideum	FRENDA	29128403	674
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Dothidea	FRENDA	25575987	675
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Dothideomycetes	FRENDA	22628532	676
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Drosophila	AMENDA reliability +	21082169; 26896054	677
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Drosophila	FRENDA	16817895; 18759458; 22819743; 27377458	678
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Drosophila melanogaster	FRENDA	22869134; 17594485; 25658064; 27377458	679
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Durvillaea	FRENDA	20729316	680
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Dyadobacter fermentans	AMENDA reliability +	26476324	681
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Ecdysozoa	FRENDA	21750098	682
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Echinops ritro	FRENDA	16449376	683
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Eichhornia crassipes	FRENDA	26529189	684
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Eisenia	FRENDA	28373044	685
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Eisenia andrei	FRENDA	28373044	686
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Eisenia andrei	AMENDA reliability +	24299806	687
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Eisenia bicyclis	FRENDA	16233365	688
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Eisenia fetida	AMENDA reliability +	22112951; 24121333	689
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Eisenia fetida	FRENDA	28373044; 24299806	690
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Elephas maximus	AMENDA reliability +	24815685; 25208077	691
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Elizabethkingia	FRENDA	24842809	692
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Elizabethkingia anophelis	FRENDA	24842809	693
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Eltroplectris calcarata	FRENDA	24216471	694
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Emberizoides herbicola	FRENDA	26773563	695
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Embryophyta	AMENDA reliability ++	19563442	696
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Embryophyta	FRENDA	24738495; 15557263; 21653698; 22683794	697
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Embryophyta	AMENDA reliability +	24100321; 16343940; 16516924; 16814332; 19004021; 20377688	698
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Entamoeba histolytica	FRENDA	24385905	699
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Enterobacter	FRENDA	25150536	700
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Enterobacter cloacae	FRENDA	25653214	701
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Enterobacterales	FRENDA	18559962	702
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Enterococcus faecalis	FRENDA	9327538	703
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Enterococcus faecium	AMENDA reliability +	20385861	704
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Enterococcus faecium	FRENDA	28935539	705
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Entoria okinawaensis	FRENDA	24216471	706
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Equidae	AMENDA reliability +	19465499	707
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Equisetidae	FRENDA	25818933	708
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Erianthus	FRENDA	25971196	709
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Ericaceae	FRENDA	27189006	710
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Erwinia	FRENDA	25150536	711
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Erwinia amylovora	FRENDA	26208466	712
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Erwinia rhapontici	FRENDA	26894535	713
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Erwinia rhapontici NX-5	FRENDA	20589449	714
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Erysipelotrichaceae	FRENDA	28871246	715
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Escherichia	FRENDA	17284836; 27871388	716
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Escherichia	AMENDA reliability +	23567318	717
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Escherichia coli	AMENDA reliability +	20511418; 16510986; 17970751; 11294503; 15345405; 21405014; 21888996; 27599737; 29574614; 12859186; 24051416; 23393585; 28531185; 29502814; 22383050; 23661705; 26148351; 26772920; 17586675; 17284836; 20208171; 19919544; 20129093; 16631751; 21098515; 15294295; 21930651; 27663030; 27663030; 29236500; 18421588; 24025736; 19915043; 25164957; 25617066; 26169628; 100009497; 100012242; 8491724; 11898335; 12882292; 21512220; 24816105; 25615966; 26948050; 27582034	718
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Escherichia coli	AMENDA reliability +++	23399248; 100030099	719
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Escherichia coli	FRENDA	24829536; 16085807; 28283459; 15583965; 21307593; 22133362; 11571138; 12440775; 21255377; 24358340; 25936375; 20673219; 26280561; 21324659; 16609814; 22897832; 23463247; 25267315; 24267560; 24760228; 25994900; 10632887; 24710170; 26663202; 10901164; 24217874; 24970048; 25157333; 25967652; 28220352; 15650848; 29499776; 16292531; 25450253; 24318109; 12530528; 25819971; 22805951; 25761755; 25768342; 27318166; 27594377; 19686822; 21036948; 100125261; 11846423; 18310439; 1500176; 16151143; 19914310; 20970996; 21046402; 21559826; 22146852; 22159603; 22869121; 22923411; 23365392; 23797510; 24299806; 24475050; 24549804; 24719302; 24802508; 24817727; 25089712; 25219312; 25225266; 25468534; 25474868; 25508647; 25653214; 25957152; 26002506; 26006747; 26050651; 26241499; 26249708; 26494804; 26549237; 26597529; 26919577; 27006690; 27295039; 27422836; 27439730; 27451952; 27521023; 28611745; 28647525; 28652150; 29355636; 29499784; 100060068; 100080279; 3308844; 22534297; 100030826; 27553125; 19351587; 24641441; 25392912; 26401442; 12579381; 16880504; 19302786; 19683032; 21705773; 22270362; 24100321; 25644118; 25897994; 26471539; 27177969; 27258548; 28399848; 28551855; 26827771; 27548813; 21114521; 29526926; 25979886; 20098679; 22076622; 22146713; 23089618; 23319184; 24031567; 24407291; 25762151; 27029191; 27382415; 27688023; 28273103; 12374797; 15213394; 11322958; 12153721; 15491996; 16151092; 16511229; 16511274; 15466542; 16517673; 16205911; 15450181; 15991055; 16141207; 16332739; 16672498; 17056685; 16896601; 17426966; 17090926; 17213669; 17028783; 18031332; 16547025; 17493828; 18494783; 23100667; 18607098; 19194005; 19288093; 18685186; 19129644; 18579426; 19143844; 18408032; 18239434; 19349750; 19834705; 20208362; 19996679; 19484308; 19587102; 19194003; 18815904; 19838860; 19520709; 19304844; 19605459; 19416976; 19914575; 16781735; 19930717; 20589449; 20622122; 21181156; 21979581; 22277537; 20681989; 21094645; 21479716; 23053097; 22982171; 20444687; 21104698; 20383018; 21808968; 22542750; 21624508; 23179444; 23884203; 23627611; 24835094; 25005095; 24197520; 25036959; 22487213; 23117673; 24817722; 24837371; 22410744; 24253830; 25381490; 22138482; 23252695; 22814498; 23221532; 24824021; 24039988; 26253678; 25731081; 25164344; 26877766; 24021648; 25545469; 25760712; 27170214; 26628911; 25577102; 26263509; 25582414; 26837217; 28890404; 28471318; 29108625; 26992793; 27862076; 15294279; 19103919; 20532756; 20872041; 21221946; 21380775; 21876378; 22763748; 23567318; 24142469; 25837501; 26132889; 27866295; 27888008; 28894250; 100016332; 100017104; 100049984; 24327260; 27377458; 18478379; 11021991; 16601914; 28935539; 23100753; 24466756; 8157587; 26773563; 12850270; 19816661; 19830421; 20206499; 29155329; 26198024; 27208098; 11064195; 12215416; 19160814; 23560999; 24343767; 26506341; 27576896; 12681519; 16520923; 22806019; 22883553; 24619408; 100040089; 12466882; 19959702; 27199905; 19787349; 23064345; 8937647; 12071852; 12444924; 12571006; 12729728; 16511172; 17466346; 19266619; 19416701; 19502758; 20190048; 24018662; 25426413; 25435500; 25576604; 26070087; 28479043; 100105810	720
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Escherichia coli BL21	AMENDA reliability +	22940315	721
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Escherichia coli BL21	FRENDA	27240345; 20823533; 25157333; 24549804; 26050651; 22187078; 100041441; 12485115; 21297160; 16474906; 22806200; 100037133; 28935539; 25617066; 26210786; 26250549; 100004042; 100009497	722
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Escherichia coli BL21 (DE3) pLysS	FRENDA	25273816	723
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Escherichia coli BL21(DE3)	FRENDA	25575614; 26489953; 22112512; 25695343; 24564902; 21906640; 22911093; 23811513; 24911166; 27295219; 27548158; 24815685; 23040386; 15618227; 18521591; 19107475; 18388456; 20382811; 19524595; 21062783; 21792591; 24975401; 22766417; 20686915; 28432475	724
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Escherichia coli DH5[alpha]	FRENDA	11841232; 17068753; 19349750	725
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Escherichia coli HB101	AMENDA reliability ++	12883863	726
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Escherichia coli K-12	AMENDA reliability +	18586271	727
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Escherichia coli M15	FRENDA	22285990; 22711301	728
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Escherichia coli O157:H7	FRENDA	25897994	729
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Escherichia coli str. K-12 substr. DH10B	AMENDA reliability +	23054825	730
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Eubacterium	FRENDA	23015191	731
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Eubacterium cellulosolvens	FRENDA	21505249; 23385766	732
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Eubacterium rectale	FRENDA	25388295; 28348841	733
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Eucalyptus	FRENDA	29302718	734
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		eudicotyledons	AMENDA reliability +	18495185	735
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		eudicotyledons	FRENDA	22684798; 21170548; 20973991; 23986771	736
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Euglena	FRENDA	26028521	737
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Euglena gracilis	FRENDA	26028521	738
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		eukaryota	AMENDA reliability +	25712767; 27141939; 29567941; 23826932; 17594485; 11141191; 18586271; 21177247; 22960181; 10564800; 20868765; 27641827	739
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		eukaryota	FRENDA	24088714; 26755723; 14527719; 28890400; 16796673; 19271205; 26006747; 26320404; 23393585; 26304114; 28781080; 16411890; 16541109; 16565725; 20427274; 12693992; 17466346; 22934241; 26438422; 29426870; 9580981	740
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Eurotiomycetes	FRENDA	24578305	741
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Euryarchaeota	FRENDA	29574614	742
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Eurycantha calcarata	FRENDA	24216471	743
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Exiguobacterium	FRENDA	23344941	744
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Exiguobacterium	AMENDA reliability +	27177969	745
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Exiguobacterium acetylicum	FRENDA	25273816	746
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Exiguobacterium acetylicum YH5	FRENDA	25273816	747
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Exiguobacterium oxidotolerans	FRENDA	100060657	748
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Exiguobacterium sibiricum 255-15	AMENDA reliability +	26590275	749
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Exiguobacterium sibiricum 255-15	FRENDA	26868718	750
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Fabaceae	AMENDA reliability +	25468534	751
3.2.1.80	beta-D-fructan fructohydrolase	fructan beta-fructosidase		Faecalibacterium	AMENDA reliability +	28954640	752
