synonyms	ec_number	recommended_name
CHS4	2.4.1.16	chitin synthase
chitin synthase 4	2.4.1.16	chitin synthase
chitin-UDP acetyl-glucosaminyl transferase 4	2.4.1.16	chitin synthase
chitin synthase 5	2.4.1.16	chitin synthase
chitin-UDP acetyl-glucosaminyl transferase 5	2.4.1.16	chitin synthase
CHS5	2.4.1.16	chitin synthase
CHS6	2.4.1.16	chitin synthase
chitin synthase 6	2.4.1.16	chitin synthase
chitin-UDP acetyl-glucosaminyl transferase 6	2.4.1.16	chitin synthase
chitin synthase 7	2.4.1.16	chitin synthase
chitin-UDP acetyl-glucosaminyl transferase 7	2.4.1.16	chitin synthase
CHS7	2.4.1.16	chitin synthase
chitin synthetase I	2.4.1.16	chitin synthase
chitin synthetase II	2.4.1.16	chitin synthase
chitin synthetase III	2.4.1.16	chitin synthase
WdCHS1	2.4.1.16	chitin synthase
class-II chitin synthase 1	2.4.1.16	chitin synthase
ChsVb belongs to class VII chitin synthases	2.4.1.16	chitin synthase
class VII chitin synthase	2.4.1.16	chitin synthase
myosin motor-like chitin synthase	2.4.1.16	chitin synthase
class-A CHS	2.4.1.16	chitin synthase
CHS-3	2.4.1.16	chitin synthase
class I CHS	2.4.1.16	chitin synthase
WdChs5p	2.4.1.16	chitin synthase
chitin synthase II	2.4.1.16	chitin synthase
class A chitin synthase	2.4.1.16	chitin synthase
chitin synthase A	2.4.1.16	chitin synthase
class-B CHS	2.4.1.16	chitin synthase
chitin synthase protein 2	2.4.1.16	chitin synthase
chs-2	2.4.1.16	chitin synthase
chs-1	2.4.1.16	chitin synthase
CHSI	2.4.1.16	chitin synthase
Chs8	2.4.1.16	chitin synthase
LeChs1	2.4.1.16	chitin synthase
chitin synthase B	2.4.1.16	chitin synthase
CHS B	2.4.1.16	chitin synthase
UDP-glucose:pyridoxine 5'-O-beta-glucosyltransferase	2.4.1.160	pyridoxine 5'-O-beta-D-glucosyltransferase
glucosyltransferase, uridine diphosphoglucose-pyridoxine 5'-beta-	2.4.1.160	pyridoxine 5'-O-beta-D-glucosyltransferase
UDP-glucose-pyridoxine glucosyltransferase	2.4.1.160	pyridoxine 5'-O-beta-D-glucosyltransferase
amylase III	2.4.1.161	oligosaccharide 4-alpha-D-glucosyltransferase
1,4-alpha-glucan:1,4-alpha-glucan 4-alpha-glucosyltransferase	2.4.1.161	oligosaccharide 4-alpha-D-glucosyltransferase
beta-fructosyl transferase	2.4.1.162	aldose beta-D-fructosyltransferase
beta-fructofuranoside, acceptor (aldose) fructosyltransferase	2.4.1.162	aldose beta-D-fructosyltransferase
acetylgalactosaminyltransferase, uridinediphosphoacetylgalactosamine-acetylneuraminyl(alpha2->3)galactosyl(beta1-->4)glucosyl beta1-->4-	2.4.1.165	N-acetylneuraminylgalactosylglucosylceramide
Sda-beta-1,4-N-acetylgalactosaminyltransferase	2.4.1.165	N-acetylneuraminylgalactosylglucosylceramide
Sda-beta-GalNAc-transferase	2.4.1.165	N-acetylneuraminylgalactosylglucosylceramide
CT GalNAc transferase	2.4.1.165	N-acetylneuraminylgalactosylglucosylceramide
Galgt2	2.4.1.165	N-acetylneuraminylgalactosylglucosylceramide
cytotoxic T cell GalNAc transferase	2.4.1.165	N-acetylneuraminylgalactosylglucosylceramide
UDP-GalNAc:beta1,4-N-acetylgalactosaminyltransferase	2.4.1.165	N-acetylneuraminylgalactosylglucosylceramide
the short- and long-form human Sd(alpha) beta4GalNAcT-IItranscripts are composed of different exon 1, exon 1S, and exon 1L	2.4.1.165	N-acetylneuraminylgalactosylglucosylceramide
beta4GalNAc-T	2.4.1.165	N-acetylneuraminylgalactosylglucosylceramide
beta4GalNAcT-II	2.4.1.165	N-acetylneuraminylgalactosylglucosylceramide
beta-1,4-N-acetylgalactosyltransferase II	2.4.1.165	N-acetylneuraminylgalactosylglucosylceramide
Sd(alpha) beta4GalNAcT-II	2.4.1.165	N-acetylneuraminylgalactosylglucosylceramide
galactosyltransferase, raffinose (raffinose donor)	2.4.1.166	raffinose-raffinose alpha-galactosyltransferase
raffinose:raffinose alpha-galactosyltransferase	2.4.1.166	raffinose-raffinose alpha-galactosyltransferase
galactosyltransferase, uridine diphosphogalactose-sucrose 6F-alpha-	2.4.1.167	sucrose 6F-alpha-galactosyltransferase
UDPgalactose:sucrose 6fru-alpha-galactosyltransferase	2.4.1.167	sucrose 6F-alpha-galactosyltransferase
glucosyltransferase, uridine diphosphoglucose-xyloglucan 4beta-	2.4.1.168	xyloglucan 4-glucosyltransferase
xyloglucan 4beta-D-glucosyltransferase	2.4.1.168	xyloglucan 4-glucosyltransferase
xyloglucan glucosyltransferase	2.4.1.168	xyloglucan 4-glucosyltransferase
1-naphthol glucuronyltransferase	2.4.1.17	glucuronosyltransferase
1-naphthol-UDP-glucuronosyltransferase	2.4.1.17	glucuronosyltransferase
17beta-hydroxysteroid UDP-glucuronosyltransferase	2.4.1.17	glucuronosyltransferase
3alpha-hydroxysteroid UDP-glucuronosyltransferase	2.4.1.17	glucuronosyltransferase
4-hydroxybiphenyl UDP-glucuronosyltransferase	2.4.1.17	glucuronosyltransferase
4-methylumbelliferone UDP-glucuronosyltransferase	2.4.1.17	glucuronosyltransferase
4-nitrophenol UDP-glucuronosyltransferase	2.4.1.17	glucuronosyltransferase
4-nitrophenol UDP-glucuronyltransferase	2.4.1.17	glucuronosyltransferase
4-nitrophenol UDPGT	2.4.1.17	glucuronosyltransferase
17-OH steroid UDPGT	2.4.1.17	glucuronosyltransferase
3-OH androgenic UDPGT	2.4.1.17	glucuronosyltransferase
bilirubin uridine diphosphoglucuronyltransferase	2.4.1.17	glucuronosyltransferase
bilirubin UDPglucuronosyltransferase	2.4.1.17	glucuronosyltransferase
bilirubin UDP-glucuronosyltransferase	2.4.1.17	glucuronosyltransferase
bilirubin monoglucuronide glucuronyltransferase	2.4.1.17	glucuronosyltransferase
bilirubin UDPGT	2.4.1.17	glucuronosyltransferase
bilirubin glucuronyltransferase	2.4.1.17	glucuronosyltransferase
ciramadol UDP-glucuronyltransferase	2.4.1.17	glucuronosyltransferase
estriol UDP-glucuronosyltransferase	2.4.1.17	glucuronosyltransferase
estrone UDP-glucuronosyltransferase	2.4.1.17	glucuronosyltransferase
glucuronosyltransferase, uridine diphospho-	2.4.1.17	glucuronosyltransferase
glucuronosyltransferase, uridine diphosphoglucuronate-bilirubin	2.4.1.17	glucuronosyltransferase
glucuronosyltransferase, uridine diphosphoglucuronate-estriol	2.4.1.17	glucuronosyltransferase
glucuronosyltransferase, uridine diphosphoglucuronate-estradiol	2.4.1.17	glucuronosyltransferase
glucuronosyltransferase, uridine diphosphoglucuronate-4-hydroxybiphenyl	2.4.1.17	glucuronosyltransferase
glucuronosyltransferase, uridinediphosphoglucuronate-1,2-diacylglycerol	2.4.1.17	glucuronosyltransferase
glucuronosyltransferase, uridine diphosphoglucuronate-estriol 16alpha-	2.4.1.17	glucuronosyltransferase
glucuronyltransferase, uridine diphospho-GT	2.4.1.17	glucuronosyltransferase
morphine glucuronyltransferase	2.4.1.17	glucuronosyltransferase
p-hydroxybiphenyl UDP glucuronyltransferase	2.4.1.17	glucuronosyltransferase
p-nitrophenol UDP-glucuronosyltransferase	2.4.1.17	glucuronosyltransferase
p-nitrophenol UDP-glucuronyltransferase	2.4.1.17	glucuronosyltransferase
p-nitrophenylglucuronosyltransferase	2.4.1.17	glucuronosyltransferase
p-phenylphenol glucuronyltransferase	2.4.1.17	glucuronosyltransferase
phenyl-UDP-glucuronosyltransferase	2.4.1.17	glucuronosyltransferase
PNP-UDPGT	2.4.1.17	glucuronosyltransferase
UDP glucuronate-estradiol-glucuronosyltransferase	2.4.1.17	glucuronosyltransferase
UDP glucuronate-estriol glucuronosyltransferase	2.4.1.17	glucuronosyltransferase
UDP glucuronic acid transferase	2.4.1.17	glucuronosyltransferase
UDP glucuronyltransferase	2.4.1.17	glucuronosyltransferase
UDP-glucuronate-4-hydroxybiphenyl glucuronosyltransferase	2.4.1.17	glucuronosyltransferase
UDP-glucuronate-bilirubin glucuronyltransferase	2.4.1.17	glucuronosyltransferase
UDP-glucuronyltransferase	2.4.1.17	glucuronosyltransferase
UDPGA transferase	2.4.1.17	glucuronosyltransferase
UDPGA-glucuronyltransferase	2.4.1.17	glucuronosyltransferase
UDPglucuronosyltransferase	2.4.1.17	glucuronosyltransferase
uridine diphosphoglucuronyltransferase	2.4.1.17	glucuronosyltransferase
uridine diphosphoglucuronate-bilirubin glucuronosyltransferase	2.4.1.17	glucuronosyltransferase
uridine diphosphate glucuronyltransferase	2.4.1.17	glucuronosyltransferase
uridine 5'-diphosphoglucuronyltransferase	2.4.1.17	glucuronosyltransferase
uridine diphosphoglucuronosyltransferase	2.4.1.17	glucuronosyltransferase
UDPglucuronate beta-D-glucuronosyltransferase	2.4.1.17	glucuronosyltransferase
EC 2.4.1.42	2.4.1.17	glucuronosyltransferase
EC 2.4.1.59	2.4.1.17	glucuronosyltransferase
EC 2.4.1.61	2.4.1.17	glucuronosyltransferase
EC 2.4.1.76	2.4.1.17	glucuronosyltransferase
EC 2.4.1.77	2.4.1.17	glucuronosyltransferase
EC 2.4.1.84	2.4.1.17	glucuronosyltransferase
EC 2.4.1.107	2.4.1.17	glucuronosyltransferase
EC 2.4.1.108	2.4.1.17	glucuronosyltransferase
bile acid uridine 5'-diphosphoglucuronyltransferase	2.4.1.17	glucuronosyltransferase
UGT1A11	2.4.1.17	glucuronosyltransferase
gene name	2.4.1.17	glucuronosyltransferase
gene name	2.4.1.17	glucuronosyltransferase
monUGT1A6	2.4.1.17	glucuronosyltransferase
UDP-glucuronosyltransferase 1A6	2.4.1.17	glucuronosyltransferase
UGT2B31	2.4.1.17	glucuronosyltransferase
uridine diphosphate-glucuronosyltransferase	2.4.1.17	glucuronosyltransferase
3,4-catechol estrogen specific UDPGTh-2	2.4.1.17	glucuronosyltransferase
uridine diphosphate-glucuronosyltransferase 2B7	2.4.1.17	glucuronosyltransferase
UDP-glucuronosyltransferases 2B7	2.4.1.17	glucuronosyltransferase
gene name	2.4.1.17	glucuronosyltransferase
UDP-glucuronosyltransferase 1A9	2.4.1.17	glucuronosyltransferase
UGT1-9	2.4.1.17	glucuronosyltransferase
UGT1.9	2.4.1.17	glucuronosyltransferase
UFT1A9	2.4.1.17	glucuronosyltransferase
UDPGT	2.4.1.17	glucuronosyltransferase
UDP-glucuronosyltransferase 1A1	2.4.1.17	glucuronosyltransferase
UGT1A	2.4.1.17	glucuronosyltransferase
UDP-glucuronosyltransferase 1A4	2.4.1.17	glucuronosyltransferase
UGT1-04	2.4.1.17	glucuronosyltransferase
UGT1.4	2.4.1.17	glucuronosyltransferase
UGT-1D	2.4.1.17	glucuronosyltransferase
UGT1D	2.4.1.17	glucuronosyltransferase
bilirubin-specific UDPGT isozyme 2	2.4.1.17	glucuronosyltransferase
HUG-BR2	2.4.1.17	glucuronosyltransferase
UGT 1A4	2.4.1.17	glucuronosyltransferase
UDP-glucuronosyltransferase 1A7	2.4.1.17	glucuronosyltransferase
DP-glucuronosyltransferase 1A3	2.4.1.17	glucuronosyltransferase
UGT1-03	2.4.1.17	glucuronosyltransferase
UGT1.3	2.4.1.17	glucuronosyltransferase
UDP-glucuronosyltransferase 1A3	2.4.1.17	glucuronosyltransferase
UGT1-10	2.4.1.17	glucuronosyltransferase
UGT1.10	2.4.1.17	glucuronosyltransferase
UGT-1J	2.4.1.17	glucuronosyltransferase
UGT1J	2.4.1.17	glucuronosyltransferase
UDP-glucuronosyltransferase-1A10	2.4.1.17	glucuronosyltransferase
UDP-glucuronosyltransferase 1A10	2.4.1.17	glucuronosyltransferase
gene name	2.4.1.17	glucuronosyltransferase
UDP-glucuronosyltransferase 2B15	2.4.1.17	glucuronosyltransferase
uridine diphosphate-glucuronosyltransferase 2B15	2.4.1.17	glucuronosyltransferase
uridine diphosphate-glucuronosyltransferase 2 B15	2.4.1.17	glucuronosyltransferase
UDP-glucuronosyltransferases 2B15	2.4.1.17	glucuronosyltransferase
gene name	2.4.1.17	glucuronosyltransferase
UDP-glucuronosyltransferase 2B17	2.4.1.17	glucuronosyltransferase
uridine diphosphate-glucuronosyltransferase 2B17	2.4.1.17	glucuronosyltransferase
UDP-glucuronosyltransferase 1A	2.4.1.17	glucuronosyltransferase
UGT1A2A	2.4.1.17	glucuronosyltransferase
UGT1A5A	2.4.1.17	glucuronosyltransferase
UGT1A5B	2.4.1.17	glucuronosyltransferase
UGT1A10A	2.4.1.17	glucuronosyltransferase
UDP-glucuronosyltransferase	2.4.1.17	glucuronosyltransferase
UGT	2.4.1.17	glucuronosyltransferase
UGT1A10B	2.4.1.17	glucuronosyltransferase
UGT 1A1	2.4.1.17	glucuronosyltransferase
UGT1-01	2.4.1.17	glucuronosyltransferase
UGT1.1	2.4.1.17	glucuronosyltransferase
UGT-1A	2.4.1.17	glucuronosyltransferase
bilirubin-specific UDPGT isozyme 1	2.4.1.17	glucuronosyltransferase
HUG-BR1	2.4.1.17	glucuronosyltransferase
UGT1-06	2.4.1.17	glucuronosyltransferase
UGT1.6	2.4.1.17	glucuronosyltransferase
UGT-1F	2.4.1.17	glucuronosyltransferase
UGT1F	2.4.1.17	glucuronosyltransferase
phenol-metabolizing UDP-glucuronosyltransferase	2.4.1.17	glucuronosyltransferase
UGT2B1	2.4.1.17	glucuronosyltransferase
UGT2B3	2.4.1.17	glucuronosyltransferase
UGT2B12	2.4.1.17	glucuronosyltransferase
GlcAT-P	2.4.1.17	glucuronosyltransferase
GlcAT-S	2.4.1.17	glucuronosyltransferase
glucuronyltransferase	2.4.1.17	glucuronosyltransferase
uridine 5'-diphospho-glucuronosyltransferase	2.4.1.17	glucuronosyltransferase
UGT 1A6	2.4.1.17	glucuronosyltransferase
UDP-glucuronosyl-transferase 1A1	2.4.1.17	glucuronosyltransferase
UDP glucuronosyltransferase 1A4	2.4.1.17	glucuronosyltransferase
1A10	2.4.1.17	glucuronosyltransferase
gene name	2.4.1.17	glucuronosyltransferase
gene name	2.4.1.17	glucuronosyltransferase
gene name	2.4.1.17	glucuronosyltransferase
gene name	2.4.1.17	glucuronosyltransferase
uridine diphosphate glucuronosyltransferase	2.4.1.17	glucuronosyltransferase
gene name	2.4.1.17	glucuronosyltransferase
UDP-glucuronosyltransferase 2B7	2.4.1.17	glucuronosyltransferase
gene name	2.4.1.17	glucuronosyltransferase
UDP-glucuronosyltransferase 1A8	2.4.1.17	glucuronosyltransferase
gene name	2.4.1.17	glucuronosyltransferase
enzyme belongs to the 2B subfamily	2.4.1.17	glucuronosyltransferase
uridine diphosphate-glucuronosyltransferase 2B11	2.4.1.17	glucuronosyltransferase
gene name	2.4.1.17	glucuronosyltransferase
uridine diphosphate-glucuronosyltransferase 2B4	2.4.1.17	glucuronosyltransferase
gene name	2.4.1.17	glucuronosyltransferase
uridine diphosphate-glucuronosyltransferase 2B10	2.4.1.17	glucuronosyltransferase
gene name	2.4.1.17	glucuronosyltransferase
UDP glucuronosyltransferase 2B10	2.4.1.17	glucuronosyltransferase
UDP-glucuronosyltransferase 2B10	2.4.1.17	glucuronosyltransferase
UDP-glucuronosyltransferase 1A5	2.4.1.17	glucuronosyltransferase
UGT2B2	2.4.1.17	glucuronosyltransferase
UGT2B8	2.4.1.17	glucuronosyltransferase
UGT1A2	2.4.1.17	glucuronosyltransferase
UDP glucuronosyltransferase	2.4.1.17	glucuronosyltransferase
gene name	2.4.1.17	glucuronosyltransferase
UDP-glucuronosyltransferase 2A3	2.4.1.17	glucuronosyltransferase
gene name	2.4.1.17	glucuronosyltransferase
UGT2B42	2.4.1.17	glucuronosyltransferase
UGT2B39	2.4.1.17	glucuronosyltransferase
UGT2B40	2.4.1.17	glucuronosyltransferase
UGT2B44	2.4.1.17	glucuronosyltransferase
UGT2B45	2.4.1.17	glucuronosyltransferase
UGT2B46	2.4.1.17	glucuronosyltransferase
UGT2B43	2.4.1.17	glucuronosyltransferase
UGT2B41	2.4.1.17	glucuronosyltransferase
gene name	2.4.1.17	glucuronosyltransferase
gene name	2.4.1.17	glucuronosyltransferase
glucosyltransferase, uridine diphosphoglucose-isoflavone 7-O-	2.4.1.170	isoflavone 7-O-glucosyltransferase
UDP-glucose-flavonoid 7-O-glucosyltransferase	2.4.1.170	isoflavone 7-O-glucosyltransferase
UDPglucose-flavonoid 7-O-glucosyltransferase	2.4.1.170	isoflavone 7-O-glucosyltransferase
UDPglucose:isoflavone 7-O-glucosyltransferase	2.4.1.170	isoflavone 7-O-glucosyltransferase
uridine diphosphoglucose-isoflavone 7-O-glucosyltransferase	2.4.1.170	isoflavone 7-O-glucosyltransferase
UDP-glucose:isoflavone 7-O-glucosyltransferase	2.4.1.170	isoflavone 7-O-glucosyltransferase
UDP-glucose:isoflavone 7-O-glucosyltransferase	2.4.1.170	isoflavone 7-O-glucosyltransferase
IFGT	2.4.1.170	isoflavone 7-O-glucosyltransferase
gene name	2.4.1.170	isoflavone 7-O-glucosyltransferase
gene name	2.4.1.170	isoflavone 7-O-glucosyltransferase
gene name	2.4.1.170	isoflavone 7-O-glucosyltransferase
gene name	2.4.1.170	isoflavone 7-O-glucosyltransferase
the enzyme belongs to the family ofUDP-glycosyltransferases	2.4.1.170	isoflavone 7-O-glucosyltransferase
UDP-glucose: formononetin 7-O-glucosyltransferase	2.4.1.170	isoflavone 7-O-glucosyltransferase
UGT73F1	2.4.1.170	isoflavone 7-O-glucosyltransferase
PlUGT1	2.4.1.170	isoflavone 7-O-glucosyltransferase
flavonoid 7-O-glucosyltranferase	2.4.1.170	isoflavone 7-O-glucosyltransferase
AtGT-2 encodes a flavonoid 7-O-glucosyltransferase	2.4.1.170	isoflavone 7-O-glucosyltransferase
UGT709A4	2.4.1.170	isoflavone 7-O-glucosyltransferase
IF7GT	2.4.1.170	isoflavone 7-O-glucosyltransferase
isoflavone-7-O-glucosyltransferase	2.4.1.170	isoflavone 7-O-glucosyltransferase
gene name	2.4.1.170	isoflavone 7-O-glucosyltransferase
cycasin synthase	2.4.1.171	methyl-ONN-azoxymethanol beta-D-glucosyltransferase
glucosyltransferase, uridine diphosphoglucose-methylazoxymethanol	2.4.1.171	methyl-ONN-azoxymethanol beta-D-glucosyltransferase
UDPglucose-methylazoxymethanol glucosyltransferase	2.4.1.171	methyl-ONN-azoxymethanol beta-D-glucosyltransferase
glucosyltransferase, uridine diphosphoglucose-salicyl alcohol 2-	2.4.1.172	salicyl-alcohol beta-D-glucosyltransferase
UDPglucose:salicyl alcohol phenyl-glucosyltransferase	2.4.1.172	salicyl-alcohol beta-D-glucosyltransferase
UDPG:sterol glucosyltransferase	2.4.1.173	sterol 3beta-glucosyltransferase
UDP-glucose-sterol beta-glucosyltransferase	2.4.1.173	sterol 3beta-glucosyltransferase
sterol:UDPG glucosyltransferase	2.4.1.173	sterol 3beta-glucosyltransferase
uridine diphosphoglucose-poriferasterol glucosyltransferase	2.4.1.173	sterol 3beta-glucosyltransferase
uridine diphosphoglucose-sterol glucosyltransferase	2.4.1.173	sterol 3beta-glucosyltransferase
sterol glucosyltransferase	2.4.1.173	sterol 3beta-glucosyltransferase
sterol-beta-D-glucosyltransferase	2.4.1.173	sterol 3beta-glucosyltransferase
UDP-glucose-sterol glucosyltransferase	2.4.1.173	sterol 3beta-glucosyltransferase
UDPglucose:sterol glucosyltransferase	2.4.1.173	sterol 3beta-glucosyltransferase
CG synthetase	2.4.1.173	sterol 3beta-glucosyltransferase
UDP-glucose:sterol glucosyltransferase	2.4.1.173	sterol 3beta-glucosyltransferase
ugt51E1	2.4.1.173	sterol 3beta-glucosyltransferase
isoform	2.4.1.173	sterol 3beta-glucosyltransferase
isoform	2.4.1.173	sterol 3beta-glucosyltransferase
UDPG-SGTase	2.4.1.173	sterol 3beta-glucosyltransferase
multidomain protein which possesses pleckstrinhomology, GRAM (glucosyltransferase, Rab-like GTPase activators, andmyotubularins), and catalytic UDP-glucosyl transferase, domains	2.4.1.173	sterol 3beta-glucosyltransferase
pUGT51	2.4.1.173	sterol 3beta-glucosyltransferase
Atg26	2.4.1.173	sterol 3beta-glucosyltransferase
gene encoding a member of the sterolglucosyltransferase in Withania somnifera	2.4.1.173	sterol 3beta-glucosyltransferase
sterol glucosyltransferase	2.4.1.173	sterol 3beta-glucosyltransferase
UGT713B1	2.4.1.173	sterol 3beta-glucosyltransferase
SGT1	2.4.1.173	sterol 3beta-glucosyltransferase
UDP-glucose sterol glucosyltransferase	2.4.1.173	sterol 3beta-glucosyltransferase
SGT2	2.4.1.173	sterol 3beta-glucosyltransferase
UGT80B1	2.4.1.173	sterol 3beta-glucosyltransferase
sterol glucosyltransferase in Arabidopsos thaliana	2.4.1.173	sterol 3beta-glucosyltransferase
sterol glucosyltransferase Ugt51/Paz4	2.4.1.173	sterol 3beta-glucosyltransferase
Ugt51/Paz4	2.4.1.173	sterol 3beta-glucosyltransferase
Ugt51	2.4.1.173	sterol 3beta-glucosyltransferase
N-acetylgalactosaminyltransferase I	2.4.1.174	glucuronylgalactosylproteoglycan
acetylgalactosaminyltransferase, uridinediphosphoacetylgalactosamine-chondroitin, I	2.4.1.174	glucuronylgalactosylproteoglycan
uridine diphosphoacetylgalactosamine-chondroitinacetylgalactosaminyltransferase I	2.4.1.174	glucuronylgalactosylproteoglycan
glucuronylgalactosylproteoglycanbeta-1,4-N-acetylgalactosaminyltransferase	2.4.1.174	glucuronylgalactosylproteoglycan
CHSY1	2.4.1.174	glucuronylgalactosylproteoglycan
chondroitin sulfate synthase-1	2.4.1.174	glucuronylgalactosylproteoglycan
CSS1	2.4.1.174	glucuronylgalactosylproteoglycan
CS N-acetylgalactosaminyltransferase 1	2.4.1.174	glucuronylgalactosylproteoglycan
chondroitin sulfate synthase 1	2.4.1.174	glucuronylgalactosylproteoglycan
chondroitin sulfate N-acetylgalactosaminyltransferase 1	2.4.1.174	glucuronylgalactosylproteoglycan
chondroitin sulfate N-acetylgalactosaminyltransferase-1	2.4.1.174	glucuronylgalactosylproteoglycan
chondroitin sulfateN-acetylgalactosaminyltransferase-1	2.4.1.174	glucuronylgalactosylproteoglycan
gene name	2.4.1.174	glucuronylgalactosylproteoglycan
gene name	2.4.1.174	glucuronylgalactosylproteoglycan
chondroitin N-acetylgalactosaminyltransferase-1	2.4.1.174	glucuronylgalactosylproteoglycan
chondroitin sulfate N-acetylgalactosaminyltransferase-2	2.4.1.174	glucuronylgalactosylproteoglycan
chondroitin beta1,4-N-acetylgalactosaminyltransferase-1	2.4.1.174	glucuronylgalactosylproteoglycan
N-acetylgalactosamineT-II	2.4.1.174	glucuronylgalactosylproteoglycan
chondroitin sulfate beta-1,4-N-acetylgalactosaminyltransferase-1ChGn-1	2.4.1.174	glucuronylgalactosylproteoglycan
chondroitin sulphate N-acetylgalactosaminyltransferase 1	2.4.1.174	glucuronylgalactosylproteoglycan
the enzyme has also N-acetylgalactosaminyltransferaseII activity, EC 2.4.1.175, substrates chondroitin oligo- andpolysaccharides	2.4.1.174	glucuronylgalactosylproteoglycan
chondroitin galactosaminyltransferase	2.4.1.174	glucuronylgalactosylproteoglycan
GalNAcT-II	2.4.1.174	glucuronylgalactosylproteoglycan
gene name	2.4.1.174	glucuronylgalactosylproteoglycan
chondroitin sulphate N-acetylgalactosaminyl-transferase-1	2.4.1.174	glucuronylgalactosylproteoglycan
CS N-acetylgalactosaminyltransferase-1	2.4.1.174	glucuronylgalactosylproteoglycan
GalNAcT-I	2.4.1.174	glucuronylgalactosylproteoglycan
chondroitin N-acetylgalactosaminyltransferase-2	2.4.1.174	glucuronylgalactosylproteoglycan
ChGn-2	2.4.1.174	glucuronylgalactosylproteoglycan
N-acetylgalactosaminyltransferase II	2.4.1.175	glucuronosyl-N-acetylgalactosaminyl-proteoglycan
acetylgalactosaminyltransferase, uridinediphosphoacetylgalactosamine-chondroitin, II	2.4.1.175	glucuronosyl-N-acetylgalactosaminyl-proteoglycan
uridine diphosphoacetylgalactosamine-chondroitinacetylgalactosaminyltransferasec II	2.4.1.175	glucuronosyl-N-acetylgalactosaminyl-proteoglycan
UDP-N-acetyl-D-galactosamine:D-glucuronyl-N-acetyl-13-beta-D-galactosaminylproteoglycanbeta-1,4-N-acetylgalactosaminyltransferase	2.4.1.175	glucuronosyl-N-acetylgalactosaminyl-proteoglycan
glucuronyl-N-acetylgalactosaminylproteoglycanbeta1,4-N-acetylgalactosaminyltransferase	2.4.1.175	glucuronosyl-N-acetylgalactosaminyl-proteoglycan
